GEOID,NAME,citizen,total_pop,citizenship_perc,non_citizenship_perc
06037900508,"Census Tract 9005.08, Los Angeles County, California",86,109,78.9,21.099999999999994
06037900509,"Census Tract 9005.09, Los Angeles County, California",233,233,100,0
06037900510,"Census Tract 9005.10, Los Angeles County, California",107,117,91.45,8.549999999999997
06037900602,"Census Tract 9006.02, Los Angeles County, California",88,103,85.44,14.560000000000002
06037900606,"Census Tract 9006.06, Los Angeles County, California",21,21,100,0
06037900607,"Census Tract 9006.07, Los Angeles County, California",104,104,100,0
06037900608,"Census Tract 9006.08, Los Angeles County, California",35,55,63.64,36.36
06037900609,"Census Tract 9006.09, Los Angeles County, California",142,167,85.03,14.969999999999999
06037900610,"Census Tract 9006.10, Los Angeles County, California",0,0,0,100
06037900611,"Census Tract 9006.11, Los Angeles County, California",170,170,100,0
06037900701,"Census Tract 9007.01, Los Angeles County, California",113,121,93.39,6.609999999999999
06037900703,"Census Tract 9007.03, Los Angeles County, California",153,223,68.61,31.39
06037900704,"Census Tract 9007.04, Los Angeles County, California",129,225,57.33,42.67
06037900705,"Census Tract 9007.05, Los Angeles County, California",101,101,100,0
06037900804,"Census Tract 9008.04, Los Angeles County, California",42,48,87.5,12.5
06037900805,"Census Tract 9008.05, Los Angeles County, California",96,115,83.48,16.519999999999996
06037900806,"Census Tract 9008.06, Los Angeles County, California",197,242,81.4,18.599999999999994
06037900807,"Census Tract 9008.07, Los Angeles County, California",0,0,0,100
06037900808,"Census Tract 9008.08, Los Angeles County, California",81,100,81,19
06037900901,"Census Tract 9009.01, Los Angeles County, California",99,99,100,0
06037900902,"Census Tract 9009.02, Los Angeles County, California",0,0,0,100
06037901003,"Census Tract 9010.03, Los Angeles County, California",59,91,64.84,35.16
06037901007,"Census Tract 9010.07, Los Angeles County, California",22,106,20.75,79.25
06037901008,"Census Tract 9010.08, Los Angeles County, California",128,187,68.45,31.549999999999997
06037901009,"Census Tract 9010.09, Los Angeles County, California",165,165,100,0
06037901010,"Census Tract 9010.10, Los Angeles County, California",63,73,86.3,13.700000000000003
06037901011,"Census Tract 9010.11, Los Angeles County, California",335,388,86.34,13.659999999999997
06037901012,"Census Tract 9010.12, Los Angeles County, California",583,607,96.05,3.950000000000003
06037901013,"Census Tract 9010.13, Los Angeles County, California",337,413,81.6,18.400000000000006
06037901014,"Census Tract 9010.14, Los Angeles County, California",517,544,95.04,4.959999999999994
06037901101,"Census Tract 9011.01, Los Angeles County, California",259,351,73.79,26.209999999999994
06037901102,"Census Tract 9011.02, Los Angeles County, California",112,112,100,0
06037901209,"Census Tract 9012.09, Los Angeles County, California",18,38,47.37,52.63
06037901210,"Census Tract 9012.10, Los Angeles County, California",59,59,100,0
06037901214,"Census Tract 9012.14, Los Angeles County, California",237,433,54.73,45.27
06037901215,"Census Tract 9012.15, Los Angeles County, California",73,122,59.84,40.16
06037901216,"Census Tract 9012.16, Los Angeles County, California",69,69,100,0
06037901217,"Census Tract 9012.17, Los Angeles County, California",177,177,100,0
06037901218,"Census Tract 9012.18, Los Angeles County, California",431,431,100,0
06037901300,"Census Tract 9013, Los Angeles County, California",33,63,52.38,47.62
06037910002,"Census Tract 9100.02, Los Angeles County, California",54,54,100,0
06037910210,"Census Tract 9102.10, Los Angeles County, California",513,520,98.65,1.3499999999999943
06037910211,"Census Tract 9102.11, Los Angeles County, California",235,271,86.72,13.280000000000001
06037910212,"Census Tract 9102.12, Los Angeles County, California",299,316,94.62,5.3799999999999955
06037910213,"Census Tract 9102.13, Los Angeles County, California",38,38,100,0
06037910214,"Census Tract 9102.14, Los Angeles County, California",297,489,60.74,39.26
06037910215,"Census Tract 9102.15, Los Angeles County, California",426,479,88.94,11.060000000000002
06037910216,"Census Tract 9102.16, Los Angeles County, California",528,581,90.88,9.120000000000005
06037910217,"Census Tract 9102.17, Los Angeles County, California",242,335,72.24,27.760000000000005
06037910218,"Census Tract 9102.18, Los Angeles County, California",88,95,92.63,7.3700000000000045
06037910301,"Census Tract 9103.01, Los Angeles County, California",59,59,100,0
06037910302,"Census Tract 9103.02, Los Angeles County, California",135,143,94.41,5.590000000000003
06037910401,"Census Tract 9104.01, Los Angeles County, California",384,438,87.67,12.329999999999998
06037910404,"Census Tract 9104.04, Los Angeles County, California",230,244,94.26,5.739999999999995
06037910405,"Census Tract 9104.05, Los Angeles County, California",59,59,100,0
06037910501,"Census Tract 9105.01, Los Angeles County, California",31,49,63.27,36.73
06037910502,"Census Tract 9105.02, Los Angeles County, California",190,190,100,0
06037910504,"Census Tract 9105.04, Los Angeles County, California",70,93,75.27,24.730000000000004
06037910505,"Census Tract 9105.05, Los Angeles County, California",40,57,70.18,29.819999999999993
06037910601,"Census Tract 9106.01, Los Angeles County, California",2,4,50,50
06037910602,"Census Tract 9106.02, Los Angeles County, California",190,237,80.17,19.83
06037910605,"Census Tract 9106.05, Los Angeles County, California",184,204,90.2,9.799999999999997
06037910606,"Census Tract 9106.06, Los Angeles County, California",117,138,84.78,15.219999999999999
06037910607,"Census Tract 9106.07, Los Angeles County, California",12,22,54.55,45.45
06037910608,"Census Tract 9106.08, Los Angeles County, California",141,143,98.6,1.4000000000000057
06037910706,"Census Tract 9107.06, Los Angeles County, California",23,23,100,0
06037910707,"Census Tract 9107.07, Los Angeles County, California",78,104,75,25
06037910709,"Census Tract 9107.09, Los Angeles County, California",64,64,100,0
06037910712,"Census Tract 9107.12, Los Angeles County, California",43,43,100,0
06037910713,"Census Tract 9107.13, Los Angeles County, California",141,163,86.5,13.5
06037910714,"Census Tract 9107.14, Los Angeles County, California",40,44,90.91,9.090000000000003
06037910715,"Census Tract 9107.15, Los Angeles County, California",320,323,99.07,0.9300000000000068
06037910716,"Census Tract 9107.16, Los Angeles County, California",45,59,76.27,23.730000000000004
06037910717,"Census Tract 9107.17, Los Angeles County, California",0,0,0,100
06037910718,"Census Tract 9107.18, Los Angeles County, California",49,49,100,0
06037910719,"Census Tract 9107.19, Los Angeles County, California",75,135,55.56,44.44
06037910720,"Census Tract 9107.20, Los Angeles County, California",234,287,81.53,18.47
06037910721,"Census Tract 9107.21, Los Angeles County, California",166,203,81.77,18.230000000000004
06037910804,"Census Tract 9108.04, Los Angeles County, California",68,81,83.95,16.049999999999997
06037910807,"Census Tract 9108.07, Los Angeles County, California",685,773,88.62,11.379999999999995
06037910808,"Census Tract 9108.08, Los Angeles County, California",23,23,100,0
06037910809,"Census Tract 9108.09, Los Angeles County, California",35,35,100,0
06037910810,"Census Tract 9108.10, Los Angeles County, California",226,302,74.83,25.17
06037910814,"Census Tract 9108.14, Los Angeles County, California",84,108,77.78,22.22
06037910815,"Census Tract 9108.15, Los Angeles County, California",61,68,89.71,10.290000000000006
06037911001,"Census Tract 9110.01, Los Angeles County, California",46,46,100,0
06037911100,"Census Tract 9111, Los Angeles County, California",116,119,97.48,2.519999999999996
06037920013,"Census Tract 9200.13, Los Angeles County, California",945,1171,80.7,19.299999999999997
06037920015,"Census Tract 9200.15, Los Angeles County, California",324,379,85.49,14.510000000000005
06037920016,"Census Tract 9200.16, Los Angeles County, California",438,445,98.43,1.5699999999999932
06037920017,"Census Tract 9200.17, Los Angeles County, California",148,148,100,0
06037920018,"Census Tract 9200.18, Los Angeles County, California",101,105,96.19,3.8100000000000023
06037920020,"Census Tract 9200.20, Los Angeles County, California",413,413,100,0
06037920028,"Census Tract 9200.28, Los Angeles County, California",1282,1575,81.4,18.599999999999994
06037920029,"Census Tract 9200.29, Los Angeles County, California",188,273,68.86,31.14
06037920030,"Census Tract 9200.30, Los Angeles County, California",519,610,85.08,14.920000000000002
06037920031,"Census Tract 9200.31, Los Angeles County, California",254,290,87.59,12.409999999999997
06037920034,"Census Tract 9200.34, Los Angeles County, California",316,339,93.22,6.780000000000001
06037920035,"Census Tract 9200.35, Los Angeles County, California",181,269,67.29,32.709999999999994
06037920038,"Census Tract 9200.38, Los Angeles County, California",66,66,100,0
06037920039,"Census Tract 9200.39, Los Angeles County, California",58,58,100,0
06037920040,"Census Tract 9200.40, Los Angeles County, California",351,403,87.1,12.900000000000006
06037920041,"Census Tract 9200.41, Los Angeles County, California",158,180,87.78,12.219999999999999
06037920042,"Census Tract 9200.42, Los Angeles County, California",721,782,92.2,7.799999999999997
06037920043,"Census Tract 9200.43, Los Angeles County, California",1715,1830,93.72,6.280000000000001
06037920044,"Census Tract 9200.44, Los Angeles County, California",290,346,83.82,16.180000000000007
06037920045,"Census Tract 9200.45, Los Angeles County, California",441,479,92.07,7.930000000000007
06037920046,"Census Tract 9200.46, Los Angeles County, California",139,147,94.56,5.439999999999998
06037920047,"Census Tract 9200.47, Los Angeles County, California",209,340,61.47,38.53
06037920048,"Census Tract 9200.48, Los Angeles County, California",83,112,74.11,25.89
06037920049,"Census Tract 9200.49, Los Angeles County, California",401,459,87.36,12.64
06037920050,"Census Tract 9200.50, Los Angeles County, California",12,12,100,0
06037920102,"Census Tract 9201.02, Los Angeles County, California",117,223,52.47,47.53
06037920104,"Census Tract 9201.04, Los Angeles County, California",203,216,93.98,6.019999999999996
06037920106,"Census Tract 9201.06, Los Angeles County, California",45,65,69.23,30.769999999999996
06037920109,"Census Tract 9201.09, Los Angeles County, California",504,639,78.87,21.129999999999995
06037920110,"Census Tract 9201.10, Los Angeles County, California",405,464,87.28,12.719999999999999
06037920111,"Census Tract 9201.11, Los Angeles County, California",229,238,96.22,3.780000000000001
06037920112,"Census Tract 9201.12, Los Angeles County, California",401,417,96.16,3.8400000000000034
06037920114,"Census Tract 9201.14, Los Angeles County, California",1200,1494,80.32,19.680000000000007
06037920115,"Census Tract 9201.15, Los Angeles County, California",767,821,93.42,6.579999999999998
06037920116,"Census Tract 9201.16, Los Angeles County, California",434,457,94.97,5.030000000000001
06037920118,"Census Tract 9201.18, Los Angeles County, California",749,853,87.81,12.189999999999998
06037920119,"Census Tract 9201.19, Los Angeles County, California",332,364,91.21,8.790000000000006
06037920120,"Census Tract 9201.20, Los Angeles County, California",556,647,85.94,14.060000000000002
06037920121,"Census Tract 9201.21, Los Angeles County, California",2023,2603,77.72,22.28
06037920200,"Census Tract 9202, Los Angeles County, California",51,64,79.69,20.310000000000002
06037920303,"Census Tract 9203.03, Los Angeles County, California",279,331,84.29,15.709999999999994
06037920312,"Census Tract 9203.12, Los Angeles County, California",333,373,89.28,10.719999999999999
06037920313,"Census Tract 9203.13, Los Angeles County, California",268,278,96.4,3.5999999999999943
06037920314,"Census Tract 9203.14, Los Angeles County, California",204,467,43.68,56.32
06037920322,"Census Tract 9203.22, Los Angeles County, California",89,107,83.18,16.819999999999993
06037920326,"Census Tract 9203.26, Los Angeles County, California",1134,1359,83.44,16.560000000000002
06037920328,"Census Tract 9203.28, Los Angeles County, California",286,336,85.12,14.879999999999995
06037920329,"Census Tract 9203.29, Los Angeles County, California",369,433,85.22,14.780000000000001
06037920330,"Census Tract 9203.30, Los Angeles County, California",261,329,79.33,20.67
06037920331,"Census Tract 9203.31, Los Angeles County, California",137,137,100,0
06037920332,"Census Tract 9203.32, Los Angeles County, California",86,95,90.53,9.469999999999999
06037920334,"Census Tract 9203.34, Los Angeles County, California",370,456,81.14,18.86
06037920338,"Census Tract 9203.38, Los Angeles County, California",1112,1197,92.9,7.099999999999994
06037920339,"Census Tract 9203.39, Los Angeles County, California",2182,2409,90.58,9.420000000000002
06037920340,"Census Tract 9203.40, Los Angeles County, California",212,239,88.7,11.299999999999997
06037920341,"Census Tract 9203.41, Los Angeles County, California",10,137,7.3,92.7
06037920342,"Census Tract 9203.42, Los Angeles County, California",310,382,81.15,18.849999999999994
06037920343,"Census Tract 9203.43, Los Angeles County, California",284,373,76.14,23.86
