"","STATE","STNAME","AGEGRP","RACE","ESTIM","MR","NUM_DIFF","EOC","COVERAGE"
"2944",45,"South Carolina",16,"NHPI_AIC",93,41,-52,-77.61,"undercount"
"2945",45,"South Carolina",17,"A_A",507,364,-143,-32.84,"undercount"
"2946",45,"South Carolina",17,"A_AIC",583,299,-284,-64.4,"undercount"
"2947",45,"South Carolina",17,"NHPI_A",28,14,-14,-66.67,"undercount"
"2948",45,"South Carolina",17,"NHPI_AIC",54,29,-25,-60.24,"undercount"
"2949",45,"South Carolina",18,"A_A",379,216,-163,-54.79,"undercount"
"2950",45,"South Carolina",18,"A_AIC",461,187,-274,-84.57,"undercount"
"2951",45,"South Carolina",18,"NHPI_A",28,7,-21,-120,"undercount"
"2952",45,"South Carolina",18,"NHPI_AIC",77,13,-64,-142.22,"undercount"
"2953",46,"South Dakota",1,"A_A",765,576,-189,-28.19,"undercount"
"2954",46,"South Dakota",1,"A_AIC",1311,1097,-214,-17.77,"undercount"
"2955",46,"South Dakota",1,"NHPI_A",49,36,-13,-30.59,"undercount"
"2956",46,"South Dakota",1,"NHPI_AIC",141,124,-17,-12.83,"undercount"
"2957",46,"South Dakota",2,"A_A",733,605,-128,-19.13,"undercount"
"2958",46,"South Dakota",2,"A_AIC",1165,951,-214,-20.23,"undercount"
"2959",46,"South Dakota",2,"NHPI_A",53,34,-19,-43.68,"undercount"
"2960",46,"South Dakota",2,"NHPI_AIC",107,103,-4,-3.81,"undercount"
"2961",46,"South Dakota",3,"A_A",550,597,47,8.2,"overcount"
"2962",46,"South Dakota",3,"A_AIC",923,938,15,1.61,"overcount"
"2963",46,"South Dakota",3,"NHPI_A",39,33,-6,-16.67,"undercount"
"2964",46,"South Dakota",3,"NHPI_AIC",81,88,7,8.28,"overcount"
"2965",46,"South Dakota",4,"A_A",425,593,168,33.01,"overcount"
"2966",46,"South Dakota",4,"A_AIC",739,889,150,18.43,"overcount"
"2967",46,"South Dakota",4,"NHPI_A",36,52,16,36.36,"overcount"
"2968",46,"South Dakota",4,"NHPI_AIC",88,105,17,17.62,"overcount"
"2969",46,"South Dakota",5,"A_A",661,931,270,33.92,"overcount"
"2970",46,"South Dakota",5,"A_AIC",966,1179,213,19.86,"overcount"
"2971",46,"South Dakota",5,"NHPI_A",103,68,-35,-40.94,"undercount"
"2972",46,"South Dakota",5,"NHPI_AIC",139,109,-30,-24.19,"undercount"
"2973",46,"South Dakota",6,"A_A",711,760,49,6.66,"overcount"
"2974",46,"South Dakota",6,"A_AIC",896,922,26,2.86,"overcount"
"2975",46,"South Dakota",6,"NHPI_A",65,54,-11,-18.49,"undercount"
"2976",46,"South Dakota",6,"NHPI_AIC",110,80,-30,-31.58,"undercount"
"2977",46,"South Dakota",7,"A_A",648,729,81,11.76,"overcount"
"2978",46,"South Dakota",7,"A_AIC",771,807,36,4.56,"overcount"
"2979",46,"South Dakota",7,"NHPI_A",56,50,-6,-11.32,"undercount"
"2980",46,"South Dakota",7,"NHPI_AIC",93,73,-20,-24.1,"undercount"
"2981",46,"South Dakota",8,"A_A",737,679,-58,-8.19,"undercount"
"2982",46,"South Dakota",8,"A_AIC",837,664,-173,-23.05,"undercount"
"2983",46,"South Dakota",8,"NHPI_A",39,29,-10,-29.41,"undercount"
"2984",46,"South Dakota",8,"NHPI_AIC",63,53,-10,-17.24,"undercount"
"2985",46,"South Dakota",9,"A_A",616,561,-55,-9.35,"undercount"
"2986",46,"South Dakota",9,"A_AIC",699,553,-146,-23.32,"undercount"
"2987",46,"South Dakota",9,"NHPI_A",25,44,19,55.07,"overcount"
"2988",46,"South Dakota",9,"NHPI_AIC",47,60,13,24.3,"overcount"
"2989",46,"South Dakota",10,"A_A",452,496,44,9.28,"overcount"
"2990",46,"South Dakota",10,"A_AIC",521,544,23,4.32,"overcount"
"2991",46,"South Dakota",10,"NHPI_A",20,42,22,70.97,"overcount"
"2992",46,"South Dakota",10,"NHPI_AIC",42,53,11,23.16,"overcount"
"2993",46,"South Dakota",11,"A_A",344,407,63,16.78,"overcount"
"2994",46,"South Dakota",11,"A_AIC",394,328,-66,-18.28,"undercount"
"2995",46,"South Dakota",11,"NHPI_A",19,27,8,34.78,"overcount"
"2996",46,"South Dakota",11,"NHPI_AIC",36,35,-1,-2.82,"undercount"
"2997",46,"South Dakota",12,"A_A",306,285,-21,-7.11,"undercount"
"2998",46,"South Dakota",12,"A_AIC",372,238,-134,-43.93,"undercount"
"2999",46,"South Dakota",12,"NHPI_A",19,20,1,5.13,"overcount"
"3000",46,"South Dakota",12,"NHPI_AIC",33,22,-11,-40,"undercount"
"3001",46,"South Dakota",13,"A_A",221,230,9,3.99,"overcount"
"3002",46,"South Dakota",13,"A_AIC",239,174,-65,-31.48,"undercount"
"3003",46,"South Dakota",13,"NHPI_A",18,17,-1,-5.71,"undercount"
"3004",46,"South Dakota",13,"NHPI_AIC",24,11,-13,-74.29,"undercount"
"3005",46,"South Dakota",14,"A_A",125,126,1,0.8,"overcount"
"3006",46,"South Dakota",14,"A_AIC",142,79,-63,-57.01,"undercount"
"3007",46,"South Dakota",14,"NHPI_A",7,7,0,0,"equal"
"3008",46,"South Dakota",14,"NHPI_AIC",9,5,-4,-57.14,"undercount"
"3009",46,"South Dakota",15,"A_A",94,93,-1,-1.07,"undercount"
"3010",46,"South Dakota",15,"A_AIC",105,72,-33,-37.29,"undercount"
"3011",46,"South Dakota",15,"NHPI_A",3,2,-1,-40,"undercount"
"3012",46,"South Dakota",15,"NHPI_AIC",6,3,-3,-66.67,"undercount"
"3013",46,"South Dakota",16,"A_A",58,54,-4,-7.14,"undercount"
"3014",46,"South Dakota",16,"A_AIC",66,46,-20,-35.71,"undercount"
"3015",46,"South Dakota",16,"NHPI_A",4,1,-3,-120,"undercount"
"3016",46,"South Dakota",16,"NHPI_AIC",9,3,-6,-100,"undercount"
"3017",46,"South Dakota",17,"A_A",42,37,-5,-12.66,"undercount"
"3018",46,"South Dakota",17,"A_AIC",44,30,-14,-37.84,"undercount"
"3019",46,"South Dakota",17,"NHPI_A",5,1,-4,-133.33,"undercount"
"3020",46,"South Dakota",17,"NHPI_AIC",7,2,-5,-111.11,"undercount"
"3021",46,"South Dakota",18,"A_A",39,16,-23,-83.64,"undercount"
"3022",46,"South Dakota",18,"A_AIC",54,7,-47,-154.1,"undercount"
"3023",46,"South Dakota",18,"NHPI_A",3,0,-3,-200,"undercount"
"3024",46,"South Dakota",18,"NHPI_AIC",7,2,-5,-111.11,"undercount"
"3025",47,"Tennessee",1,"A_A",7585,6977,-608,-8.35,"undercount"
"3026",47,"Tennessee",1,"A_AIC",10634,10516,-118,-1.12,"undercount"
"3027",47,"Tennessee",1,"NHPI_A",647,628,-19,-2.98,"undercount"
"3028",47,"Tennessee",1,"NHPI_AIC",1091,1142,51,4.57,"overcount"
"3029",47,"Tennessee",2,"A_A",7043,7458,415,5.72,"overcount"
"3030",47,"Tennessee",2,"A_AIC",9959,10555,596,5.81,"overcount"
"3031",47,"Tennessee",2,"NHPI_A",424,486,62,13.63,"overcount"
"3032",47,"Tennessee",2,"NHPI_AIC",859,921,62,6.97,"overcount"
"3033",47,"Tennessee",3,"A_A",5812,6290,478,7.9,"overcount"
"3034",47,"Tennessee",3,"A_AIC",8207,8658,451,5.35,"overcount"
"3035",47,"Tennessee",3,"NHPI_A",351,372,21,5.81,"overcount"
"3036",47,"Tennessee",3,"NHPI_AIC",701,710,9,1.28,"overcount"
"3037",47,"Tennessee",4,"A_A",5668,6156,488,8.25,"overcount"
"3038",47,"Tennessee",4,"A_AIC",7857,8226,369,4.59,"overcount"
"3039",47,"Tennessee",4,"NHPI_A",278,416,138,39.77,"overcount"
"3040",47,"Tennessee",4,"NHPI_AIC",616,770,154,22.22,"overcount"
"3041",47,"Tennessee",5,"A_A",5813,6768,955,15.18,"overcount"
"3042",47,"Tennessee",5,"A_AIC",7521,8594,1073,13.32,"overcount"
"3043",47,"Tennessee",5,"NHPI_A",290,673,383,79.54,"overcount"
"3044",47,"Tennessee",5,"NHPI_AIC",598,969,371,47.35,"overcount"
"3045",47,"Tennessee",6,"A_A",6978,8668,1690,21.6,"overcount"
"3046",47,"Tennessee",6,"A_AIC",8477,10415,1938,20.52,"overcount"
"3047",47,"Tennessee",6,"NHPI_A",410,661,251,46.87,"overcount"
"3048",47,"Tennessee",6,"NHPI_AIC",747,876,129,15.9,"overcount"
"3049",47,"Tennessee",7,"A_A",8221,8898,677,7.91,"overcount"
"3050",47,"Tennessee",7,"A_AIC",9477,10364,887,8.94,"overcount"
"3051",47,"Tennessee",7,"NHPI_A",384,587,203,41.81,"overcount"
"3052",47,"Tennessee",7,"NHPI_AIC",657,837,180,24.1,"overcount"
"3053",47,"Tennessee",8,"A_A",9041,9250,209,2.29,"overcount"
"3054",47,"Tennessee",8,"A_AIC",10145,10393,248,2.42,"overcount"
"3055",47,"Tennessee",8,"NHPI_A",395,431,36,8.72,"overcount"
"3056",47,"Tennessee",8,"NHPI_AIC",599,650,51,8.17,"overcount"
"3057",47,"Tennessee",9,"A_A",8117,7789,-328,-4.12,"undercount"
"3058",47,"Tennessee",9,"A_AIC",8933,8630,-303,-3.45,"undercount"
"3059",47,"Tennessee",9,"NHPI_A",265,315,50,17.24,"overcount"
"3060",47,"Tennessee",9,"NHPI_AIC",480,469,-11,-2.32,"undercount"
"3061",47,"Tennessee",10,"A_A",6545,6450,-95,-1.46,"undercount"
"3062",47,"Tennessee",10,"A_AIC",7281,7200,-81,-1.12,"undercount"
"3063",47,"Tennessee",10,"NHPI_A",239,262,23,9.18,"overcount"
"3064",47,"Tennessee",10,"NHPI_AIC",413,423,10,2.39,"overcount"
"3065",47,"Tennessee",11,"A_A",5193,5324,131,2.49,"overcount"
"3066",47,"Tennessee",11,"A_AIC",5803,5965,162,2.75,"overcount"
"3067",47,"Tennessee",11,"NHPI_A",192,199,7,3.58,"overcount"
"3068",47,"Tennessee",11,"NHPI_AIC",346,338,-8,-2.34,"undercount"
"3069",47,"Tennessee",12,"A_A",4548,4671,123,2.67,"overcount"
"3070",47,"Tennessee",12,"A_AIC",5062,5073,11,0.22,"overcount"
"3071",47,"Tennessee",12,"NHPI_A",132,143,11,8,"overcount"
"3072",47,"Tennessee",12,"NHPI_AIC",258,245,-13,-5.17,"undercount"
"3073",47,"Tennessee",13,"A_A",3658,3554,-104,-2.88,"undercount"
"3074",47,"Tennessee",13,"A_AIC",3993,3720,-273,-7.08,"undercount"
"3075",47,"Tennessee",13,"NHPI_A",114,115,1,0.87,"overcount"
"3076",47,"Tennessee",13,"NHPI_AIC",232,206,-26,-11.87,"undercount"
"3077",47,"Tennessee",14,"A_A",2357,2408,51,2.14,"overcount"
"3078",47,"Tennessee",14,"A_AIC",2558,2444,-114,-4.56,"undercount"
"3079",47,"Tennessee",14,"NHPI_A",75,56,-19,-29.01,"undercount"
"3080",47,"Tennessee",14,"NHPI_AIC",147,120,-27,-20.22,"undercount"
"3081",47,"Tennessee",15,"A_A",1641,1520,-121,-7.66,"undercount"
"3082",47,"Tennessee",15,"A_AIC",1800,1598,-202,-11.89,"undercount"
"3083",47,"Tennessee",15,"NHPI_A",52,24,-28,-73.68,"undercount"
"3084",47,"Tennessee",15,"NHPI_AIC",112,68,-44,-48.89,"undercount"
"3085",47,"Tennessee",16,"A_A",1003,926,-77,-7.98,"undercount"
"3086",47,"Tennessee",16,"A_AIC",1134,926,-208,-20.19,"undercount"
"3087",47,"Tennessee",16,"NHPI_A",35,31,-4,-12.12,"undercount"
"3088",47,"Tennessee",16,"NHPI_AIC",75,73,-2,-2.7,"undercount"
"3089",47,"Tennessee",17,"A_A",638,515,-123,-21.34,"undercount"
"3090",47,"Tennessee",17,"A_AIC",728,521,-207,-33.15,"undercount"
"3091",47,"Tennessee",17,"NHPI_A",37,15,-22,-84.62,"undercount"
"3092",47,"Tennessee",17,"NHPI_AIC",68,37,-31,-59.05,"undercount"
"3093",47,"Tennessee",18,"A_A",436,275,-161,-45.29,"undercount"
"3094",47,"Tennessee",18,"A_AIC",509,254,-255,-66.84,"undercount"
"3095",47,"Tennessee",18,"NHPI_A",36,12,-24,-100,"undercount"
"3096",47,"Tennessee",18,"NHPI_AIC",73,34,-39,-72.9,"undercount"
"3097",48,"Texas",1,"A_A",72722,71772,-950,-1.31,"undercount"
"3098",48,"Texas",1,"A_AIC",93250,93936,686,0.73,"overcount"
"3099",48,"Texas",1,"NHPI_A",3099,2817,-282,-9.53,"undercount"
"3100",48,"Texas",1,"NHPI_AIC",5908,5677,-231,-3.99,"undercount"
"3101",48,"Texas",2,"A_A",72546,74220,1674,2.28,"overcount"
"3102",48,"Texas",2,"A_AIC",92935,92822,-113,-0.12,"undercount"
"3103",48,"Texas",2,"NHPI_A",2447,2788,341,13.03,"overcount"
"3104",48,"Texas",2,"NHPI_AIC",5583,5322,-261,-4.79,"undercount"
"3105",48,"Texas",3,"A_A",60900,66580,5680,8.91,"overcount"
"3106",48,"Texas",3,"A_AIC",74890,81832,6942,8.86,"overcount"
"3107",48,"Texas",3,"NHPI_A",2590,2645,55,2.1,"overcount"
"3108",48,"Texas",3,"NHPI_AIC",4618,4950,332,6.94,"overcount"
"3109",48,"Texas",4,"A_A",53095,64070,10975,18.73,"overcount"
"3110",48,"Texas",4,"A_AIC",63910,77046,13136,18.64,"overcount"
"3111",48,"Texas",4,"NHPI_A",2458,2795,337,12.83,"overcount"
"3112",48,"Texas",4,"NHPI_AIC",4270,5093,823,17.58,"overcount"
"3113",48,"Texas",5,"A_A",53367,73222,19855,31.37,"overcount"
"3114",48,"Texas",5,"A_AIC",63102,83987,20885,28.4,"overcount"
"3115",48,"Texas",5,"NHPI_A",2362,3338,976,34.25,"overcount"
"3116",48,"Texas",5,"NHPI_AIC",4106,5403,1297,27.28,"overcount"
"3117",48,"Texas",6,"A_A",69209,86988,17779,22.76,"overcount"
"3118",48,"Texas",6,"A_AIC",79175,97192,18017,20.43,"overcount"
"3119",48,"Texas",6,"NHPI_A",2492,3131,639,22.73,"overcount"
"3120",48,"Texas",6,"NHPI_AIC",4482,4953,471,9.98,"overcount"
"3121",48,"Texas",7,"A_A",82859,89406,6547,7.6,"overcount"
"3122",48,"Texas",7,"A_AIC",91617,98612,6995,7.35,"overcount"
"3123",48,"Texas",7,"NHPI_A",2977,2720,-257,-9.02,"undercount"
"3124",48,"Texas",7,"NHPI_AIC",4757,4457,-300,-6.51,"undercount"
"3125",48,"Texas",8,"A_A",91424,96737,5313,5.65,"overcount"
"3126",48,"Texas",8,"A_AIC",98718,104793,6075,5.97,"overcount"
"3127",48,"Texas",8,"NHPI_A",2651,2361,-290,-11.57,"undercount"
"3128",48,"Texas",8,"NHPI_AIC",4071,3890,-181,-4.55,"undercount"
"3129",48,"Texas",9,"A_A",79317,83219,3902,4.8,"overcount"
"3130",48,"Texas",9,"A_AIC",84745,89306,4561,5.24,"overcount"
"3131",48,"Texas",9,"NHPI_A",2314,2112,-202,-9.13,"undercount"
"3132",48,"Texas",9,"NHPI_AIC",3425,3478,53,1.54,"overcount"
"3133",48,"Texas",10,"A_A",66959,71832,4873,7.02,"overcount"
"3134",48,"Texas",10,"A_AIC",71916,76984,5068,6.81,"overcount"
"3135",48,"Texas",10,"NHPI_A",2060,1937,-123,-6.15,"undercount"
"3136",48,"Texas",10,"NHPI_AIC",3186,3087,-99,-3.16,"undercount"
"3137",48,"Texas",11,"A_A",57082,62008,4926,8.27,"overcount"
"3138",48,"Texas",11,"A_AIC",61008,66393,5385,8.45,"overcount"
"3139",48,"Texas",11,"NHPI_A",1611,1556,-55,-3.47,"undercount"
"3140",48,"Texas",11,"NHPI_AIC",2545,2515,-30,-1.19,"undercount"
"3141",48,"Texas",12,"A_A",48577,52227,3650,7.24,"overcount"
"3142",48,"Texas",12,"A_AIC",51334,55151,3817,7.17,"overcount"
"3143",48,"Texas",12,"NHPI_A",1217,1093,-124,-10.74,"undercount"
"3144",48,"Texas",12,"NHPI_AIC",1840,1729,-111,-6.22,"undercount"
"3145",48,"Texas",13,"A_A",38739,41015,2276,5.71,"overcount"
"3146",48,"Texas",13,"A_AIC",40658,42889,2231,5.34,"overcount"
"3147",48,"Texas",13,"NHPI_A",876,842,-34,-3.96,"undercount"
"3148",48,"Texas",13,"NHPI_AIC",1369,1359,-10,-0.73,"undercount"
"3149",48,"Texas",14,"A_A",25299,27098,1799,6.87,"overcount"
"3150",48,"Texas",14,"A_AIC",26486,28154,1668,6.11,"overcount"
"3151",48,"Texas",14,"NHPI_A",549,445,-104,-20.93,"undercount"
"3152",48,"Texas",14,"NHPI_AIC",887,710,-177,-22.17,"undercount"
"3153",48,"Texas",15,"A_A",17294,18220,926,5.21,"overcount"
"3154",48,"Texas",15,"A_AIC",18166,18998,832,4.48,"overcount"
"3155",48,"Texas",15,"NHPI_A",357,299,-58,-17.68,"undercount"
"3156",48,"Texas",15,"NHPI_AIC",581,497,-84,-15.58,"undercount"
"3157",48,"Texas",16,"A_A",11109,11215,106,0.95,"overcount"
"3158",48,"Texas",16,"A_AIC",11798,11730,-68,-0.58,"undercount"
"3159",48,"Texas",16,"NHPI_A",270,173,-97,-43.79,"undercount"
"3160",48,"Texas",16,"NHPI_AIC",475,342,-133,-32.56,"undercount"
"3161",48,"Texas",17,"A_A",6947,6446,-501,-7.48,"undercount"
"3162",48,"Texas",17,"A_AIC",7381,6750,-631,-8.93,"undercount"
"3163",48,"Texas",17,"NHPI_A",201,116,-85,-53.63,"undercount"
"3164",48,"Texas",17,"NHPI_AIC",346,216,-130,-46.26,"undercount"
"3165",48,"Texas",18,"A_A",5835,4198,-1637,-32.63,"undercount"
"3166",48,"Texas",18,"A_AIC",6219,4397,-1822,-34.33,"undercount"
"3167",48,"Texas",18,"NHPI_A",167,74,-93,-77.18,"undercount"
"3168",48,"Texas",18,"NHPI_AIC",327,165,-162,-65.85,"undercount"
"3169",49,"Utah",1,"A_A",5445,3640,-1805,-39.74,"undercount"
"3170",49,"Utah",1,"A_AIC",9282,7918,-1364,-15.86,"undercount"
"3171",49,"Utah",1,"NHPI_A",2598,3063,465,16.43,"overcount"
"3172",49,"Utah",1,"NHPI_AIC",4785,5543,758,14.68,"overcount"
"3173",49,"Utah",2,"A_A",4948,3953,-995,-22.36,"undercount"
"3174",49,"Utah",2,"A_AIC",8530,7524,-1006,-12.53,"undercount"
"3175",49,"Utah",2,"NHPI_A",2411,2890,479,18.07,"overcount"
"3176",49,"Utah",2,"NHPI_AIC",4155,4965,810,17.76,"overcount"
"3177",49,"Utah",3,"A_A",3941,3822,-119,-3.07,"undercount"
"3178",49,"Utah",3,"A_AIC",6683,6804,121,1.79,"overcount"
"3179",49,"Utah",3,"NHPI_A",2031,2638,607,26,"overcount"
"3180",49,"Utah",3,"NHPI_AIC",3263,4322,1059,27.92,"overcount"
"3181",49,"Utah",4,"A_A",3834,4469,635,15.3,"overcount"
"3182",49,"Utah",4,"A_AIC",6144,7015,871,13.24,"overcount"
"3183",49,"Utah",4,"NHPI_A",2083,2702,619,25.87,"overcount"
"3184",49,"Utah",4,"NHPI_AIC",3172,4000,828,23.09,"overcount"
"3185",49,"Utah",5,"A_A",5242,5785,543,9.85,"overcount"
"3186",49,"Utah",5,"A_AIC",7213,7915,702,9.28,"overcount"
"3187",49,"Utah",5,"NHPI_A",2170,2681,511,21.07,"overcount"
"3188",49,"Utah",5,"NHPI_AIC",3115,3707,592,17.36,"overcount"
"3189",49,"Utah",6,"A_A",4916,5716,800,15.05,"overcount"
"3190",49,"Utah",6,"A_AIC",6410,7480,1070,15.41,"overcount"
"3191",49,"Utah",6,"NHPI_A",1942,2504,562,25.28,"overcount"
"3192",49,"Utah",6,"NHPI_AIC",2757,3472,715,22.96,"overcount"
"3193",49,"Utah",7,"A_A",4901,5078,177,3.55,"overcount"
"3194",49,"Utah",7,"A_AIC",6076,6518,442,7.02,"overcount"
"3195",49,"Utah",7,"NHPI_A",1785,2098,313,16.12,"overcount"
"3196",49,"Utah",7,"NHPI_AIC",2366,2861,495,18.94,"overcount"
"3197",49,"Utah",8,"A_A",5339,4985,-354,-6.86,"undercount"
"3198",49,"Utah",8,"A_AIC",6235,5935,-300,-4.93,"undercount"
"3199",49,"Utah",8,"NHPI_A",1476,1601,125,8.12,"overcount"
"3200",49,"Utah",8,"NHPI_AIC",1877,2008,131,6.74,"overcount"
"3201",49,"Utah",9,"A_A",4647,4348,-299,-6.65,"undercount"
"3202",49,"Utah",9,"A_AIC",5233,5000,-233,-4.55,"undercount"
"3203",49,"Utah",9,"NHPI_A",1283,1345,62,4.72,"overcount"
"3204",49,"Utah",9,"NHPI_AIC",1575,1665,90,5.56,"overcount"
"3205",49,"Utah",10,"A_A",3533,3832,299,8.12,"overcount"
"3206",49,"Utah",10,"A_AIC",4018,4365,347,8.28,"overcount"
"3207",49,"Utah",10,"NHPI_A",1133,1242,109,9.18,"overcount"
"3208",49,"Utah",10,"NHPI_AIC",1383,1531,148,10.16,"overcount"
"3209",49,"Utah",11,"A_A",2938,3289,351,11.27,"overcount"
"3210",49,"Utah",11,"A_AIC",3399,3727,328,9.21,"overcount"
"3211",49,"Utah",11,"NHPI_A",1028,1033,5,0.49,"overcount"
"3212",49,"Utah",11,"NHPI_AIC",1233,1225,-8,-0.65,"undercount"
"3213",49,"Utah",12,"A_A",2694,2766,72,2.64,"overcount"
"3214",49,"Utah",12,"A_AIC",2962,3021,59,1.97,"overcount"
"3215",49,"Utah",12,"NHPI_A",755,795,40,5.16,"overcount"
"3216",49,"Utah",12,"NHPI_AIC",917,940,23,2.48,"overcount"
"3217",49,"Utah",13,"A_A",2236,2157,-79,-3.6,"undercount"
"3218",49,"Utah",13,"A_AIC",2401,2317,-84,-3.56,"undercount"
"3219",49,"Utah",13,"NHPI_A",564,567,3,0.53,"overcount"
"3220",49,"Utah",13,"NHPI_AIC",658,647,-11,-1.69,"undercount"
"3221",49,"Utah",14,"A_A",1462,1358,-104,-7.38,"undercount"
"3222",49,"Utah",14,"A_AIC",1590,1457,-133,-8.73,"undercount"
"3223",49,"Utah",14,"NHPI_A",359,364,5,1.38,"overcount"
"3224",49,"Utah",14,"NHPI_AIC",430,414,-16,-3.79,"undercount"
"3225",49,"Utah",15,"A_A",1046,936,-110,-11.1,"undercount"
"3226",49,"Utah",15,"A_AIC",1130,974,-156,-14.83,"undercount"
"3227",49,"Utah",15,"NHPI_A",242,237,-5,-2.09,"undercount"
"3228",49,"Utah",15,"NHPI_AIC",308,261,-47,-16.52,"undercount"
"3229",49,"Utah",16,"A_A",819,670,-149,-20.01,"undercount"
"3230",49,"Utah",16,"A_AIC",896,705,-191,-23.86,"undercount"
"3231",49,"Utah",16,"NHPI_A",166,148,-18,-11.46,"undercount"
"3232",49,"Utah",16,"NHPI_AIC",183,156,-27,-15.93,"undercount"
"3233",49,"Utah",17,"A_A",545,510,-35,-6.64,"undercount"
"3234",49,"Utah",17,"A_AIC",593,535,-58,-10.28,"undercount"
"3235",49,"Utah",17,"NHPI_A",94,81,-13,-14.86,"undercount"
"3236",49,"Utah",17,"NHPI_AIC",104,91,-13,-13.33,"undercount"
"3237",49,"Utah",18,"A_A",584,486,-98,-18.32,"undercount"
"3238",49,"Utah",18,"A_AIC",615,490,-125,-22.62,"undercount"
"3239",49,"Utah",18,"NHPI_A",75,60,-15,-22.22,"undercount"
"3240",49,"Utah",18,"NHPI_AIC",95,52,-43,-58.5,"undercount"
"3241",50,"Vermont",1,"A_A",503,452,-51,-10.68,"undercount"
"3242",50,"Vermont",1,"A_AIC",872,879,7,0.8,"overcount"
"3243",50,"Vermont",1,"NHPI_A",13,9,-4,-36.36,"undercount"
"3244",50,"Vermont",1,"NHPI_AIC",42,43,1,2.35,"overcount"
"3245",50,"Vermont",2,"A_A",547,584,37,6.54,"overcount"
"3246",50,"Vermont",2,"A_AIC",811,944,133,15.16,"overcount"
"3247",50,"Vermont",2,"NHPI_A",23,7,-16,-106.67,"undercount"
"3248",50,"Vermont",2,"NHPI_AIC",46,29,-17,-45.33,"undercount"
"3249",50,"Vermont",3,"A_A",568,629,61,10.19,"overcount"
"3250",50,"Vermont",3,"A_AIC",797,903,106,12.47,"overcount"
"3251",50,"Vermont",3,"NHPI_A",20,6,-14,-107.69,"undercount"
"3252",50,"Vermont",3,"NHPI_AIC",33,28,-5,-16.39,"undercount"
"3253",50,"Vermont",4,"A_A",607,848,241,33.13,"overcount"
"3254",50,"Vermont",4,"A_AIC",862,1229,367,35.1,"overcount"
"3255",50,"Vermont",4,"NHPI_A",19,20,1,5.13,"overcount"
"3256",50,"Vermont",4,"NHPI_AIC",41,55,14,29.17,"overcount"
"3257",50,"Vermont",5,"A_A",885,901,16,1.79,"overcount"
"3258",50,"Vermont",5,"A_AIC",1097,1159,62,5.5,"overcount"
"3259",50,"Vermont",5,"NHPI_A",32,26,-6,-20.69,"undercount"
"3260",50,"Vermont",5,"NHPI_AIC",66,69,3,4.44,"overcount"
"3261",50,"Vermont",6,"A_A",566,723,157,24.36,"overcount"
"3262",50,"Vermont",6,"A_AIC",662,872,210,27.38,"overcount"
"3263",50,"Vermont",6,"NHPI_A",28,14,-14,-66.67,"undercount"
"3264",50,"Vermont",6,"NHPI_AIC",39,33,-6,-16.67,"undercount"
"3265",50,"Vermont",7,"A_A",588,651,63,10.17,"overcount"
"3266",50,"Vermont",7,"A_AIC",685,771,86,11.81,"overcount"
"3267",50,"Vermont",7,"NHPI_A",32,13,-19,-84.44,"undercount"
"3268",50,"Vermont",7,"NHPI_AIC",52,35,-17,-39.08,"undercount"
"3269",50,"Vermont",8,"A_A",699,740,41,5.7,"overcount"
"3270",50,"Vermont",8,"A_AIC",780,863,83,10.1,"overcount"
"3271",50,"Vermont",8,"NHPI_A",19,12,-7,-45.16,"undercount"
"3272",50,"Vermont",8,"NHPI_AIC",30,25,-5,-18.18,"undercount"
"3273",50,"Vermont",9,"A_A",612,595,-17,-2.82,"undercount"
"3274",50,"Vermont",9,"A_AIC",698,698,0,0,"equal"
"3275",50,"Vermont",9,"NHPI_A",17,15,-2,-12.5,"undercount"
"3276",50,"Vermont",9,"NHPI_AIC",24,23,-1,-4.26,"undercount"
"3277",50,"Vermont",10,"A_A",462,514,52,10.66,"overcount"
"3278",50,"Vermont",10,"A_AIC",510,562,52,9.7,"overcount"
"3279",50,"Vermont",10,"NHPI_A",26,16,-10,-47.62,"undercount"
"3280",50,"Vermont",10,"NHPI_AIC",38,19,-19,-66.67,"undercount"
"3281",50,"Vermont",11,"A_A",350,407,57,15.06,"overcount"
"3282",50,"Vermont",11,"A_AIC",384,464,80,18.87,"overcount"
"3283",50,"Vermont",11,"NHPI_A",6,13,7,73.68,"overcount"
"3284",50,"Vermont",11,"NHPI_AIC",15,30,15,66.67,"overcount"
"3285",50,"Vermont",12,"A_A",335,349,14,4.09,"overcount"
"3286",50,"Vermont",12,"A_AIC",357,340,-17,-4.88,"undercount"
"3287",50,"Vermont",12,"NHPI_A",12,6,-6,-66.67,"undercount"
"3288",50,"Vermont",12,"NHPI_AIC",18,18,0,0,"equal"
"3289",50,"Vermont",13,"A_A",237,278,41,15.92,"overcount"
"3290",50,"Vermont",13,"A_AIC",268,266,-2,-0.75,"undercount"
"3291",50,"Vermont",13,"NHPI_A",13,10,-3,-26.09,"undercount"
"3292",50,"Vermont",13,"NHPI_AIC",20,8,-12,-85.71,"undercount"
"3293",50,"Vermont",14,"A_A",150,154,4,2.63,"overcount"
"3294",50,"Vermont",14,"A_AIC",160,107,-53,-39.7,"undercount"
"3295",50,"Vermont",14,"NHPI_A",4,5,1,22.22,"overcount"
"3296",50,"Vermont",14,"NHPI_AIC",4,9,5,76.92,"overcount"
"3297",50,"Vermont",15,"A_A",131,100,-31,-26.84,"undercount"
