"","STNAME","CTYNAME","RACE","MR"
"813","California","Marin County","NHPI_A",634
"814","California","Marin County","NHPI_AIC",1270
"815","California","Mariposa County","A_A",215
"816","California","Mariposa County","A_AIC",327
"817","California","Mariposa County","NHPI_A",27
"818","California","Mariposa County","NHPI_AIC",54
"819","California","Mendocino County","A_A",1572
"820","California","Mendocino County","A_AIC",2204
"821","California","Mendocino County","NHPI_A",188
"822","California","Mendocino County","NHPI_AIC",404
"823","California","Merced County","A_A",20232
"824","California","Merced County","A_AIC",23078
"825","California","Merced County","NHPI_A",901
"826","California","Merced County","NHPI_AIC",1669
"827","California","Modoc County","A_A",87
"828","California","Modoc County","A_AIC",133
"829","California","Modoc County","NHPI_A",21
"830","California","Modoc County","NHPI_AIC",40
"831","California","Mono County","A_A",198
"832","California","Mono County","A_AIC",319
"833","California","Mono County","NHPI_A",12
"834","California","Mono County","NHPI_AIC",36
"835","California","Monterey County","A_A",28415
"836","California","Monterey County","A_AIC",36769
"837","California","Monterey County","NHPI_A",2507
"838","California","Monterey County","NHPI_AIC",4339
"839","California","Napa County","A_A",9595
"840","California","Napa County","A_AIC",11436
"841","California","Napa County","NHPI_A",516
"842","California","Napa County","NHPI_AIC",943
"843","California","Nevada County","A_A",1222
"844","California","Nevada County","A_AIC",2038
"845","California","Nevada County","NHPI_A",126
"846","California","Nevada County","NHPI_AIC",373
"847","California","Orange County","A_A",549149
"848","California","Orange County","A_AIC",606363
"849","California","Orange County","NHPI_A",11486
"850","California","Orange County","NHPI_AIC",21632
"851","California","Placer County","A_A",21092
"852","California","Placer County","A_AIC",27530
"853","California","Placer County","NHPI_A",875
"854","California","Placer County","NHPI_AIC",2067
"855","California","Plumas County","A_A",143
"856","California","Plumas County","A_AIC",267
"857","California","Plumas County","NHPI_A",18
"858","California","Plumas County","NHPI_AIC",43
"859","California","Riverside County","A_A",139993
"860","California","Riverside County","A_AIC",169955
"861","California","Riverside County","NHPI_A",9129
"862","California","Riverside County","NHPI_AIC",16171
"863","California","Sacramento County","A_A",210839
"864","California","Sacramento County","A_AIC",248024
"865","California","Sacramento County","NHPI_A",15955
"866","California","Sacramento County","NHPI_AIC",25651
"867","California","San Benito County","A_A",1772
"868","California","San Benito County","A_AIC",2592
"869","California","San Benito County","NHPI_A",173
"870","California","San Benito County","NHPI_AIC",337
"871","California","San Bernardino County","A_A",137586
"872","California","San Bernardino County","A_AIC",162809
"873","California","San Bernardino County","NHPI_A",9113
"874","California","San Bernardino County","NHPI_AIC",15497
"875","California","San Diego County","A_A",349661
"876","California","San Diego County","A_AIC",420341
"877","California","San Diego County","NHPI_A",18405
"878","California","San Diego County","NHPI_AIC",33662
"879","California","San Francisco County","A_A",271876
"880","California","San Francisco County","A_AIC",291794
"881","California","San Francisco County","NHPI_A",3778
"882","California","San Francisco County","NHPI_AIC",6657
"883","California","San Joaquin County","A_A",106085
"884","California","San Joaquin County","A_AIC",123953
"885","California","San Joaquin County","NHPI_A",4801
"886","California","San Joaquin County","NHPI_AIC",8734
"887","California","San Luis Obispo County","A_A",9129
"888","California","San Luis Obispo County","A_AIC",12722
"889","California","San Luis Obispo County","NHPI_A",483
"890","California","San Luis Obispo County","NHPI_AIC",1160
"891","California","San Mateo County","A_A",182604
"892","California","San Mateo County","A_AIC",202844
"893","California","San Mateo County","NHPI_A",11436
"894","California","San Mateo County","NHPI_AIC",16038
"895","California","Santa Barbara County","A_A",22565
"896","California","Santa Barbara County","A_AIC",29361
"897","California","Santa Barbara County","NHPI_A",1048
"898","California","Santa Barbara County","NHPI_AIC",2303
"899","California","Santa Clara County","A_A",582020
"900","California","Santa Clara County","A_AIC",626986
"901","California","Santa Clara County","NHPI_A",8709
"902","California","Santa Clara County","NHPI_AIC",16244
"903","California","Santa Cruz County","A_A",12215
"904","California","Santa Cruz County","A_AIC",16823
"905","California","Santa Cruz County","NHPI_A",463
"906","California","Santa Cruz County","NHPI_AIC",1378
"907","California","Shasta County","A_A",4550
"908","California","Shasta County","A_AIC",6057
"909","California","Shasta County","NHPI_A",312
"910","California","Shasta County","NHPI_AIC",761
"911","California","Sierra County","A_A",12
"912","California","Sierra County","A_AIC",26
"913","California","Sierra County","NHPI_A",3
"914","California","Sierra County","NHPI_AIC",9
"915","California","Siskiyou County","A_A",563
"916","California","Siskiyou County","A_AIC",896
"917","California","Siskiyou County","NHPI_A",113
"918","California","Siskiyou County","NHPI_AIC",246
"919","California","Solano County","A_A",63027
"920","California","Solano County","A_AIC",77027
"921","California","Solano County","NHPI_A",4138
"922","California","Solano County","NHPI_AIC",8376
"923","California","Sonoma County","A_A",19369
"924","California","Sonoma County","A_AIC",26320
"925","California","Sonoma County","NHPI_A",1794
"926","California","Sonoma County","NHPI_AIC",3513
"927","California","Stanislaus County","A_A",28566
"928","California","Stanislaus County","A_AIC",36703
"929","California","Stanislaus County","NHPI_A",4297
"930","California","Stanislaus County","NHPI_AIC",7031
"931","California","Sutter County","A_A",14449
"932","California","Sutter County","A_AIC",16088
"933","California","Sutter County","NHPI_A",363
"934","California","Sutter County","NHPI_AIC",731
"935","California","Tehama County","A_A",738
"936","California","Tehama County","A_AIC",1124
"937","California","Tehama County","NHPI_A",93
"938","California","Tehama County","NHPI_AIC",215
"939","California","Trinity County","A_A",100
"940","California","Trinity County","A_AIC",190
"941","California","Trinity County","NHPI_A",18
"942","California","Trinity County","NHPI_AIC",67
"943","California","Tulare County","A_A",17293
"944","California","Tulare County","A_AIC",21002
"945","California","Tulare County","NHPI_A",971
"946","California","Tulare County","NHPI_AIC",1824
"947","California","Tuolumne County","A_A",609
"948","California","Tuolumne County","A_AIC",1029
"949","California","Tuolumne County","NHPI_A",87
"950","California","Tuolumne County","NHPI_AIC",233
"951","California","Ventura County","A_A",58397
"952","California","Ventura County","A_AIC",71682
"953","California","Ventura County","NHPI_A",2237
"954","California","Ventura County","NHPI_AIC",4674
"955","California","Yolo County","A_A",26982
"956","California","Yolo County","A_AIC",32027
