"","STfips","CTYfips","STNAME","CTYNAME","RACE","ESTIM","MR","NUM_DIFF","PERC_DIFF","COVERAGE"
"2895",18,53,"Indiana","Grant County","NHPI_A",33,25,-8,-27.59,"undercount"
"2896",18,53,"Indiana","Grant County","NHPI_AIC",79,61,-18,-25.71,"undercount"
"2897",18,55,"Indiana","Greene County","A_A",140,102,-38,-31.4,"undercount"
"2898",18,55,"Indiana","Greene County","A_AIC",192,148,-44,-25.88,"undercount"
"2899",18,55,"Indiana","Greene County","NHPI_A",8,7,-1,-13.33,"undercount"
"2900",18,55,"Indiana","Greene County","NHPI_AIC",13,15,2,14.29,"overcount"
"2901",18,57,"Indiana","Hamilton County","A_A",11287,13438,2151,17.4,"overcount"
"2902",18,57,"Indiana","Hamilton County","A_AIC",12933,15429,2496,17.6,"overcount"
"2903",18,57,"Indiana","Hamilton County","NHPI_A",152,127,-25,-17.92,"undercount"
"2904",18,57,"Indiana","Hamilton County","NHPI_AIC",319,286,-33,-10.91,"undercount"
"2905",18,59,"Indiana","Hancock County","A_A",556,575,19,3.36,"overcount"
"2906",18,59,"Indiana","Hancock County","A_AIC",751,800,49,6.32,"overcount"
"2907",18,59,"Indiana","Hancock County","NHPI_A",26,21,-5,-21.28,"undercount"
"2908",18,59,"Indiana","Hancock County","NHPI_AIC",53,35,-18,-40.91,"undercount"
"2909",18,61,"Indiana","Harrison County","A_A",131,156,25,17.42,"overcount"
"2910",18,61,"Indiana","Harrison County","A_AIC",225,230,5,2.2,"overcount"
"2911",18,61,"Indiana","Harrison County","NHPI_A",7,11,4,44.44,"overcount"
"2912",18,61,"Indiana","Harrison County","NHPI_AIC",18,35,17,64.15,"overcount"
"2913",18,63,"Indiana","Hendricks County","A_A",2463,3131,668,23.88,"overcount"
"2914",18,63,"Indiana","Hendricks County","A_AIC",3027,3790,763,22.39,"overcount"
"2915",18,63,"Indiana","Hendricks County","NHPI_A",65,73,8,11.59,"overcount"
"2916",18,63,"Indiana","Hendricks County","NHPI_AIC",123,181,58,38.16,"overcount"
"2917",18,65,"Indiana","Henry County","A_A",182,161,-21,-12.24,"undercount"
"2918",18,65,"Indiana","Henry County","A_AIC",242,256,14,5.62,"overcount"
"2919",18,65,"Indiana","Henry County","NHPI_A",7,5,-2,-33.33,"undercount"
"2920",18,65,"Indiana","Henry County","NHPI_AIC",15,26,11,53.66,"overcount"
"2921",18,67,"Indiana","Howard County","A_A",825,762,-63,-7.94,"undercount"
"2922",18,67,"Indiana","Howard County","A_AIC",1021,1033,12,1.17,"overcount"
"2923",18,67,"Indiana","Howard County","NHPI_A",24,29,5,18.87,"overcount"
"2924",18,67,"Indiana","Howard County","NHPI_AIC",66,77,11,15.38,"overcount"
"2925",18,69,"Indiana","Huntington County","A_A",206,169,-37,-19.73,"undercount"
"2926",18,69,"Indiana","Huntington County","A_AIC",259,245,-14,-5.56,"undercount"
"2927",18,69,"Indiana","Huntington County","NHPI_A",6,17,11,95.65,"overcount"
"2928",18,69,"Indiana","Huntington County","NHPI_AIC",17,26,9,41.86,"overcount"
"2929",18,71,"Indiana","Jackson County","A_A",731,362,-369,-67.52,"undercount"
"2930",18,71,"Indiana","Jackson County","A_AIC",812,433,-379,-60.88,"undercount"
"2931",18,71,"Indiana","Jackson County","NHPI_A",22,51,29,79.45,"overcount"
"2932",18,71,"Indiana","Jackson County","NHPI_AIC",46,68,22,38.6,"overcount"
"2933",18,73,"Indiana","Jasper County","A_A",112,137,25,20.08,"overcount"
"2934",18,73,"Indiana","Jasper County","A_AIC",195,198,3,1.53,"overcount"
"2935",18,73,"Indiana","Jasper County","NHPI_A",9,12,3,28.57,"overcount"
"2936",18,73,"Indiana","Jasper County","NHPI_AIC",22,30,8,30.77,"overcount"
"2937",18,75,"Indiana","Jay County","A_A",155,82,-73,-61.6,"undercount"
"2938",18,75,"Indiana","Jay County","A_AIC",196,123,-73,-45.77,"undercount"
"2939",18,75,"Indiana","Jay County","NHPI_A",9,2,-7,-127.27,"undercount"
"2940",18,75,"Indiana","Jay County","NHPI_AIC",18,9,-9,-66.67,"undercount"
"2941",18,77,"Indiana","Jefferson County","A_A",237,216,-21,-9.27,"undercount"
"2942",18,77,"Indiana","Jefferson County","A_AIC",314,283,-31,-10.39,"undercount"
"2943",18,77,"Indiana","Jefferson County","NHPI_A",7,9,2,25,"overcount"
"2944",18,77,"Indiana","Jefferson County","NHPI_AIC",22,21,-1,-4.65,"undercount"
"2945",18,79,"Indiana","Jennings County","A_A",149,66,-83,-77.21,"undercount"
"2946",18,79,"Indiana","Jennings County","A_AIC",211,107,-104,-65.41,"undercount"
"2947",18,79,"Indiana","Jennings County","NHPI_A",3,6,3,66.67,"overcount"
"2948",18,79,"Indiana","Jennings County","NHPI_AIC",10,10,0,0,"equal"
"2949",18,81,"Indiana","Johnson County","A_A",2746,2859,113,4.03,"overcount"
"2950",18,81,"Indiana","Johnson County","A_AIC",3237,3398,161,4.85,"overcount"
"2951",18,81,"Indiana","Johnson County","NHPI_A",69,64,-5,-7.52,"undercount"
"2952",18,81,"Indiana","Johnson County","NHPI_AIC",115,154,39,29,"overcount"
"2953",18,83,"Indiana","Knox County","A_A",326,216,-110,-40.59,"undercount"
"2954",18,83,"Indiana","Knox County","A_AIC",382,281,-101,-30.47,"undercount"
"2955",18,83,"Indiana","Knox County","NHPI_A",24,12,-12,-66.67,"undercount"
"2956",18,83,"Indiana","Knox County","NHPI_AIC",32,25,-7,-24.56,"undercount"
"2957",18,85,"Indiana","Kosciusko County","A_A",700,679,-21,-3.05,"undercount"
"2958",18,85,"Indiana","Kosciusko County","A_AIC",850,847,-3,-0.35,"undercount"
"2959",18,85,"Indiana","Kosciusko County","NHPI_A",18,32,14,56,"overcount"
"2960",18,85,"Indiana","Kosciusko County","NHPI_AIC",49,62,13,23.42,"overcount"
"2961",18,87,"Indiana","LaGrange County","A_A",211,121,-90,-54.22,"undercount"
"2962",18,87,"Indiana","LaGrange County","A_AIC",284,196,-88,-36.67,"undercount"
"2963",18,87,"Indiana","LaGrange County","NHPI_A",10,3,-7,-107.69,"undercount"
"2964",18,87,"Indiana","LaGrange County","NHPI_AIC",25,10,-15,-85.71,"undercount"
"2965",18,89,"Indiana","Lake County","A_A",6791,6480,-311,-4.69,"undercount"
"2966",18,89,"Indiana","Lake County","A_AIC",8443,8176,-267,-3.21,"undercount"
"2967",18,89,"Indiana","Lake County","NHPI_A",363,255,-108,-34.95,"undercount"
"2968",18,89,"Indiana","Lake County","NHPI_AIC",629,540,-89,-15.23,"undercount"
"2969",18,91,"Indiana","LaPorte County","A_A",621,612,-9,-1.46,"undercount"
"2970",18,91,"Indiana","LaPorte County","A_AIC",839,912,73,8.34,"overcount"
"2971",18,91,"Indiana","LaPorte County","NHPI_A",52,22,-30,-81.08,"undercount"
"2972",18,91,"Indiana","LaPorte County","NHPI_AIC",121,86,-35,-33.82,"undercount"
"2973",18,93,"Indiana","Lawrence County","A_A",287,226,-61,-23.78,"undercount"
"2974",18,93,"Indiana","Lawrence County","A_AIC",362,319,-43,-12.63,"undercount"
"2975",18,93,"Indiana","Lawrence County","NHPI_A",9,14,5,43.48,"overcount"
"2976",18,93,"Indiana","Lawrence County","NHPI_AIC",20,33,13,49.06,"overcount"
"2977",18,95,"Indiana","Madison County","A_A",697,569,-128,-20.22,"undercount"
"2978",18,95,"Indiana","Madison County","A_AIC",972,868,-104,-11.3,"undercount"
"2979",18,95,"Indiana","Madison County","NHPI_A",39,54,15,32.26,"overcount"
"2980",18,95,"Indiana","Madison County","NHPI_AIC",114,121,7,5.96,"overcount"
"2981",18,97,"Indiana","Marion County","A_A",15780,19023,3243,18.64,"overcount"
"2982",18,97,"Indiana","Marion County","A_AIC",19115,23417,4302,20.23,"overcount"
"2983",18,97,"Indiana","Marion County","NHPI_A",633,805,172,23.92,"overcount"
"2984",18,97,"Indiana","Marion County","NHPI_AIC",1297,1567,270,18.85,"overcount"
"2985",18,99,"Indiana","Marshall County","A_A",266,233,-33,-13.23,"undercount"
"2986",18,99,"Indiana","Marshall County","A_AIC",388,319,-69,-19.52,"undercount"
"2987",18,99,"Indiana","Marshall County","NHPI_A",23,27,4,16,"overcount"
"2988",18,99,"Indiana","Marshall County","NHPI_AIC",32,32,0,0,"equal"
"2989",18,101,"Indiana","Martin County","A_A",21,29,8,32,"overcount"
"2990",18,101,"Indiana","Martin County","A_AIC",39,41,2,5,"overcount"
"2991",18,101,"Indiana","Martin County","NHPI_A",3,0,-3,-200,"undercount"
"2992",18,101,"Indiana","Martin County","NHPI_AIC",6,2,-4,-100,"undercount"
"2993",18,103,"Indiana","Miami County","A_A",158,134,-24,-16.44,"undercount"
"2994",18,103,"Indiana","Miami County","A_AIC",243,219,-24,-10.39,"undercount"
"2995",18,103,"Indiana","Miami County","NHPI_A",4,10,6,85.71,"overcount"
"2996",18,103,"Indiana","Miami County","NHPI_AIC",19,30,11,44.9,"overcount"
"2997",18,105,"Indiana","Monroe County","A_A",5750,7299,1549,23.74,"overcount"
"2998",18,105,"Indiana","Monroe County","A_AIC",6572,8525,1953,25.87,"overcount"
"2999",18,105,"Indiana","Monroe County","NHPI_A",81,75,-6,-7.69,"undercount"
"3000",18,105,"Indiana","Monroe County","NHPI_AIC",184,171,-13,-7.32,"undercount"
"3001",18,107,"Indiana","Montgomery County","A_A",193,215,22,10.78,"overcount"
"3002",18,107,"Indiana","Montgomery County","A_AIC",289,288,-1,-0.35,"undercount"
"3003",18,107,"Indiana","Montgomery County","NHPI_A",17,10,-7,-51.85,"undercount"
"3004",18,107,"Indiana","Montgomery County","NHPI_AIC",27,25,-2,-7.69,"undercount"
"3005",18,109,"Indiana","Morgan County","A_A",441,254,-187,-53.81,"undercount"
"3006",18,109,"Indiana","Morgan County","A_AIC",577,379,-198,-41.42,"undercount"
"3007",18,109,"Indiana","Morgan County","NHPI_A",17,20,3,16.22,"overcount"
"3008",18,109,"Indiana","Morgan County","NHPI_AIC",34,44,10,25.64,"overcount"
"3009",18,111,"Indiana","Newton County","A_A",43,38,-5,-12.35,"undercount"
"3010",18,111,"Indiana","Newton County","A_AIC",73,51,-22,-35.48,"undercount"
"3011",18,111,"Indiana","Newton County","NHPI_A",43,14,-29,-101.75,"undercount"
"3012",18,111,"Indiana","Newton County","NHPI_AIC",49,15,-34,-106.25,"undercount"
"3013",18,113,"Indiana","Noble County","A_A",270,177,-93,-41.61,"undercount"
"3014",18,113,"Indiana","Noble County","A_AIC",344,290,-54,-17.03,"undercount"
"3015",18,113,"Indiana","Noble County","NHPI_A",8,19,11,81.48,"overcount"
"3016",18,113,"Indiana","Noble County","NHPI_AIC",25,38,13,41.27,"overcount"
"3017",18,115,"Indiana","Ohio County","A_A",29,19,-10,-41.67,"undercount"
"3018",18,115,"Indiana","Ohio County","A_AIC",42,25,-17,-50.75,"undercount"
"3019",18,115,"Indiana","Ohio County","NHPI_A",1,0,-1,-200,"undercount"
"3020",18,115,"Indiana","Ohio County","NHPI_AIC",3,0,-3,-200,"undercount"
"3021",18,117,"Indiana","Orange County","A_A",57,63,6,10,"overcount"
"3022",18,117,"Indiana","Orange County","A_AIC",100,85,-15,-16.22,"undercount"
"3023",18,117,"Indiana","Orange County","NHPI_A",18,2,-16,-160,"undercount"
"3024",18,117,"Indiana","Orange County","NHPI_AIC",25,7,-18,-112.5,"undercount"
"3025",18,119,"Indiana","Owen County","A_A",75,66,-9,-12.77,"undercount"
"3026",18,119,"Indiana","Owen County","A_AIC",123,108,-15,-12.99,"undercount"
"3027",18,119,"Indiana","Owen County","NHPI_A",4,1,-3,-120,"undercount"
"3028",18,119,"Indiana","Owen County","NHPI_AIC",14,6,-8,-80,"undercount"
"3029",18,121,"Indiana","Parke County","A_A",58,36,-22,-46.81,"undercount"
"3030",18,121,"Indiana","Parke County","A_AIC",96,45,-51,-72.34,"undercount"
"3031",18,121,"Indiana","Parke County","NHPI_A",6,4,-2,-40,"undercount"
"3032",18,121,"Indiana","Parke County","NHPI_AIC",10,5,-5,-66.67,"undercount"
"3033",18,123,"Indiana","Perry County","A_A",58,74,16,24.24,"overcount"
"3034",18,123,"Indiana","Perry County","A_AIC",87,99,12,12.9,"overcount"
"3035",18,123,"Indiana","Perry County","NHPI_A",6,4,-2,-40,"undercount"
"3036",18,123,"Indiana","Perry County","NHPI_AIC",15,6,-9,-85.71,"undercount"
"3037",18,125,"Indiana","Pike County","A_A",35,26,-9,-29.51,"undercount"
"3038",18,125,"Indiana","Pike County","A_AIC",51,43,-8,-17.02,"undercount"
"3039",18,125,"Indiana","Pike County","NHPI_A",5,5,0,0,"equal"
"3040",18,125,"Indiana","Pike County","NHPI_AIC",7,9,2,25,"overcount"
"3041",18,127,"Indiana","Porter County","A_A",2011,2046,35,1.73,"overcount"
"3042",18,127,"Indiana","Porter County","A_AIC",2615,2728,113,4.23,"overcount"
"3043",18,127,"Indiana","Porter County","NHPI_A",47,47,0,0,"equal"
"3044",18,127,"Indiana","Porter County","NHPI_AIC",129,132,3,2.3,"overcount"
"3045",18,129,"Indiana","Posey County","A_A",114,76,-38,-40,"undercount"
"3046",18,129,"Indiana","Posey County","A_AIC",147,102,-45,-36.14,"undercount"
"3047",18,129,"Indiana","Posey County","NHPI_A",4,4,0,0,"equal"
"3048",18,129,"Indiana","Posey County","NHPI_AIC",9,8,-1,-11.76,"undercount"
"3049",18,131,"Indiana","Pulaski County","A_A",37,29,-8,-24.24,"undercount"
"3050",18,131,"Indiana","Pulaski County","A_AIC",67,53,-14,-23.33,"undercount"
"3051",18,131,"Indiana","Pulaski County","NHPI_A",7,3,-4,-80,"undercount"
"3052",18,131,"Indiana","Pulaski County","NHPI_AIC",13,7,-6,-60,"undercount"
"3053",18,133,"Indiana","Putnam County","A_A",310,286,-24,-8.05,"undercount"
"3054",18,133,"Indiana","Putnam County","A_AIC",404,371,-33,-8.52,"undercount"
"3055",18,133,"Indiana","Putnam County","NHPI_A",18,15,-3,-18.18,"undercount"
"3056",18,133,"Indiana","Putnam County","NHPI_AIC",34,39,5,13.7,"overcount"
"3057",18,135,"Indiana","Randolph County","A_A",112,68,-44,-48.89,"undercount"
"3058",18,135,"Indiana","Randolph County","A_AIC",162,114,-48,-34.78,"undercount"
"3059",18,135,"Indiana","Randolph County","NHPI_A",7,8,1,13.33,"overcount"
"3060",18,135,"Indiana","Randolph County","NHPI_AIC",16,19,3,17.14,"overcount"
"3061",18,137,"Indiana","Ripley County","A_A",165,146,-19,-12.22,"undercount"
"3062",18,137,"Indiana","Ripley County","A_AIC",215,190,-25,-12.35,"undercount"
"3063",18,137,"Indiana","Ripley County","NHPI_A",2,4,2,66.67,"overcount"
"3064",18,137,"Indiana","Ripley County","NHPI_AIC",8,11,3,31.58,"overcount"
"3065",18,139,"Indiana","Rush County","A_A",109,57,-52,-62.65,"undercount"
"3066",18,139,"Indiana","Rush County","A_AIC",146,66,-80,-75.47,"undercount"
"3067",18,139,"Indiana","Rush County","NHPI_A",1,4,3,120,"overcount"
"3068",18,139,"Indiana","Rush County","NHPI_AIC",8,8,0,0,"equal"
"3069",18,141,"Indiana","St. Joseph County","A_A",4955,5203,248,4.88,"overcount"
"3070",18,141,"Indiana","St. Joseph County","A_AIC",5990,6455,465,7.47,"overcount"
"3071",18,141,"Indiana","St. Joseph County","NHPI_A",159,248,89,43.73,"overcount"
"3072",18,141,"Indiana","St. Joseph County","NHPI_AIC",367,472,105,25.03,"overcount"
"3073",18,143,"Indiana","Scott County","A_A",101,121,20,18.02,"overcount"
"3074",18,143,"Indiana","Scott County","A_AIC",140,150,10,6.9,"overcount"
"3075",18,143,"Indiana","Scott County","NHPI_A",2,14,12,150,"overcount"
"3076",18,143,"Indiana","Scott County","NHPI_AIC",14,21,7,40,"overcount"
"3077",18,145,"Indiana","Shelby County","A_A",446,251,-195,-55.95,"undercount"
"3078",18,145,"Indiana","Shelby County","A_AIC",538,343,-195,-44.27,"undercount"
"3079",18,145,"Indiana","Shelby County","NHPI_A",11,46,35,122.81,"overcount"
"3080",18,145,"Indiana","Shelby County","NHPI_AIC",29,64,35,75.27,"overcount"
"3081",18,147,"Indiana","Spencer County","A_A",65,74,9,12.95,"overcount"
"3082",18,147,"Indiana","Spencer County","A_AIC",103,93,-10,-10.2,"undercount"
"3083",18,147,"Indiana","Spencer County","NHPI_A",2,0,-2,-200,"undercount"
"3084",18,147,"Indiana","Spencer County","NHPI_AIC",8,2,-6,-120,"undercount"
"3085",18,149,"Indiana","Starke County","A_A",97,42,-55,-79.14,"undercount"
"3086",18,149,"Indiana","Starke County","A_AIC",163,82,-81,-66.12,"undercount"
"3087",18,149,"Indiana","Starke County","NHPI_A",5,0,-5,-200,"undercount"
"3088",18,149,"Indiana","Starke County","NHPI_AIC",13,2,-11,-146.67,"undercount"
"3089",18,151,"Indiana","Steuben County","A_A",203,170,-33,-17.69,"undercount"
"3090",18,151,"Indiana","Steuben County","A_AIC",265,249,-16,-6.23,"undercount"
"3091",18,151,"Indiana","Steuben County","NHPI_A",6,11,5,58.82,"overcount"
"3092",18,151,"Indiana","Steuben County","NHPI_AIC",15,20,5,28.57,"overcount"
"3093",18,153,"Indiana","Sullivan County","A_A",67,41,-26,-48.15,"undercount"
"3094",18,153,"Indiana","Sullivan County","A_AIC",99,76,-23,-26.29,"undercount"
"3095",18,153,"Indiana","Sullivan County","NHPI_A",4,1,-3,-120,"undercount"
"3096",18,153,"Indiana","Sullivan County","NHPI_AIC",14,2,-12,-150,"undercount"
"3097",18,155,"Indiana","Switzerland County","A_A",23,21,-2,-9.09,"undercount"
"3098",18,155,"Indiana","Switzerland County","A_AIC",32,26,-6,-20.69,"undercount"
"3099",18,155,"Indiana","Switzerland County","NHPI_A",3,5,2,50,"overcount"
"3100",18,155,"Indiana","Switzerland County","NHPI_AIC",5,6,1,18.18,"overcount"
"3101",18,157,"Indiana","Tippecanoe County","A_A",9203,10904,1701,16.92,"overcount"
"3102",18,157,"Indiana","Tippecanoe County","A_AIC",9961,11975,2014,18.36,"overcount"
"3103",18,157,"Indiana","Tippecanoe County","NHPI_A",83,74,-9,-11.46,"undercount"
"3104",18,157,"Indiana","Tippecanoe County","NHPI_AIC",214,205,-9,-4.3,"undercount"
"3105",18,159,"Indiana","Tipton County","A_A",85,65,-20,-26.67,"undercount"
"3106",18,159,"Indiana","Tipton County","A_AIC",113,88,-25,-24.88,"undercount"
"3107",18,159,"Indiana","Tipton County","NHPI_A",5,5,0,0,"equal"
"3108",18,159,"Indiana","Tipton County","NHPI_AIC",9,15,6,50,"overcount"
"3109",18,161,"Indiana","Union County","A_A",31,19,-12,-48,"undercount"
"3110",18,161,"Indiana","Union County","A_AIC",44,40,-4,-9.52,"undercount"
"3111",18,161,"Indiana","Union County","NHPI_A",0,6,6,200,"overcount"
"3112",18,161,"Indiana","Union County","NHPI_AIC",1,13,12,171.43,"overcount"
"3113",18,163,"Indiana","Vanderburgh County","A_A",2026,2041,15,0.74,"overcount"
"3114",18,163,"Indiana","Vanderburgh County","A_AIC",2484,2693,209,8.07,"overcount"
"3115",18,163,"Indiana","Vanderburgh County","NHPI_A",80,131,51,48.34,"overcount"
"3116",18,163,"Indiana","Vanderburgh County","NHPI_AIC",178,257,79,36.32,"overcount"
"3117",18,165,"Indiana","Vermillion County","A_A",49,31,-18,-45,"undercount"
"3118",18,165,"Indiana","Vermillion County","A_AIC",74,57,-17,-25.95,"undercount"
"3119",18,165,"Indiana","Vermillion County","NHPI_A",3,5,2,50,"overcount"
"3120",18,165,"Indiana","Vermillion County","NHPI_AIC",7,16,9,78.26,"overcount"
"3121",18,167,"Indiana","Vigo County","A_A",1649,1814,165,9.53,"overcount"
"3122",18,167,"Indiana","Vigo County","A_AIC",1979,2190,211,10.12,"overcount"
"3123",18,167,"Indiana","Vigo County","NHPI_A",40,39,-1,-2.53,"undercount"
"3124",18,167,"Indiana","Vigo County","NHPI_AIC",114,113,-1,-0.88,"undercount"
"3125",18,169,"Indiana","Wabash County","A_A",162,141,-21,-13.86,"undercount"
"3126",18,169,"Indiana","Wabash County","A_AIC",207,179,-28,-14.51,"undercount"
"3127",18,169,"Indiana","Wabash County","NHPI_A",14,7,-7,-66.67,"undercount"
"3128",18,169,"Indiana","Wabash County","NHPI_AIC",28,18,-10,-43.48,"undercount"
"3129",18,171,"Indiana","Warren County","A_A",23,37,14,46.67,"overcount"
"3130",18,171,"Indiana","Warren County","A_AIC",43,48,5,10.99,"overcount"
"3131",18,171,"Indiana","Warren County","NHPI_A",4,6,2,40,"overcount"
"3132",18,171,"Indiana","Warren County","NHPI_AIC",4,7,3,54.55,"overcount"
"3133",18,173,"Indiana","Warrick County","A_A",752,981,229,26.43,"overcount"
"3134",18,173,"Indiana","Warrick County","A_AIC",905,1188,283,27.04,"overcount"
"3135",18,173,"Indiana","Warrick County","NHPI_A",32,20,-12,-46.15,"undercount"
"3136",18,173,"Indiana","Warrick County","NHPI_AIC",53,36,-17,-38.2,"undercount"
"3137",18,175,"Indiana","Washington County","A_A",104,87,-17,-17.8,"undercount"
"3138",18,175,"Indiana","Washington County","A_AIC",149,129,-20,-14.39,"undercount"
"3139",18,175,"Indiana","Washington County","NHPI_A",2,2,0,0,"equal"
"3140",18,175,"Indiana","Washington County","NHPI_AIC",12,6,-6,-66.67,"undercount"
"3141",18,177,"Indiana","Wayne County","A_A",456,533,77,15.57,"overcount"
"3142",18,177,"Indiana","Wayne County","A_AIC",621,741,120,17.62,"overcount"
"3143",18,177,"Indiana","Wayne County","NHPI_A",19,54,35,95.89,"overcount"
"3144",18,177,"Indiana","Wayne County","NHPI_AIC",59,144,85,83.74,"overcount"
"3145",18,179,"Indiana","Wells County","A_A",115,114,-1,-0.87,"undercount"
"3146",18,179,"Indiana","Wells County","A_AIC",159,142,-17,-11.3,"undercount"
"3147",18,179,"Indiana","Wells County","NHPI_A",8,3,-5,-90.91,"undercount"
"3148",18,179,"Indiana","Wells County","NHPI_AIC",19,9,-10,-71.43,"undercount"
"3149",18,181,"Indiana","White County","A_A",87,89,2,2.27,"overcount"
"3150",18,181,"Indiana","White County","A_AIC",139,140,1,0.72,"overcount"
"3151",18,181,"Indiana","White County","NHPI_A",37,5,-32,-152.38,"undercount"
"3152",18,181,"Indiana","White County","NHPI_AIC",46,18,-28,-87.5,"undercount"
"3153",18,183,"Indiana","Whitley County","A_A",196,111,-85,-55.37,"undercount"
"3154",18,183,"Indiana","Whitley County","A_AIC",255,190,-65,-29.21,"undercount"
