"STNAME","CTYNAME","RACE","ESTIM","MR","NUM_DIFF","EOC","COVERAGE","AGE"
"New Jersey","Cape May County","A_A",125,87,-38,-35.85,"undercount","65+"
"New Jersey","Cape May County","A_AIC",146,104,-42,-33.6,"undercount","65+"
"New Jersey","Cape May County","NHPI_A",4,1,-3,-120,"undercount","65+"
"New Jersey","Cape May County","NHPI_AIC",10,5,-5,-66.67,"undercount","65+"
"New Jersey","Cumberland County","A_A",245,226,-19,-8.07,"undercount","65+"
"New Jersey","Cumberland County","A_AIC",275,251,-24,-9.13,"undercount","65+"
"New Jersey","Cumberland County","NHPI_A",5,3,-2,-50,"undercount","65+"
"New Jersey","Cumberland County","NHPI_AIC",15,8,-7,-60.87,"undercount","65+"
"New Jersey","Essex County","A_A",3459,3138,-321,-9.73,"undercount","65+"
"New Jersey","Essex County","A_AIC",3634,3316,-318,-9.15,"undercount","65+"
"New Jersey","Essex County","NHPI_A",66,42,-24,-44.44,"undercount","65+"
"New Jersey","Essex County","NHPI_AIC",129,117,-12,-9.76,"undercount","65+"
"New Jersey","Gloucester County","A_A",559,583,24,4.2,"overcount","65+"
"New Jersey","Gloucester County","A_AIC",610,618,8,1.3,"overcount","65+"
"New Jersey","Gloucester County","NHPI_A",13,10,-3,-26.09,"undercount","65+"
"New Jersey","Gloucester County","NHPI_AIC",26,21,-5,-21.28,"undercount","65+"
"New Jersey","Hudson County","A_A",6010,5797,-213,-3.61,"undercount","65+"
"New Jersey","Hudson County","A_AIC",6196,6027,-169,-2.77,"undercount","65+"
"New Jersey","Hudson County","NHPI_A",85,80,-5,-6.06,"undercount","65+"
"New Jersey","Hudson County","NHPI_AIC",132,134,2,1.5,"overcount","65+"
"New Jersey","Hunterdon County","A_A",382,325,-57,-16.12,"undercount","65+"
"New Jersey","Hunterdon County","A_AIC",404,323,-81,-22.28,"undercount","65+"
"New Jersey","Hunterdon County","NHPI_A",3,6,3,66.67,"overcount","65+"
"New Jersey","Hunterdon County","NHPI_AIC",6,7,1,15.38,"overcount","65+"
"New Jersey","Mercer County","A_A",2359,2363,4,0.17,"overcount","65+"
"New Jersey","Mercer County","A_AIC",2441,2445,4,0.16,"overcount","65+"
"New Jersey","Mercer County","NHPI_A",23,18,-5,-24.39,"undercount","65+"
"New Jersey","Mercer County","NHPI_AIC",40,45,5,11.76,"overcount","65+"
"New Jersey","Middlesex County","A_A",11456,11683,227,1.96,"overcount","65+"
"New Jersey","Middlesex County","A_AIC",11687,11961,274,2.32,"overcount","65+"
"New Jersey","Middlesex County","NHPI_A",46,47,1,2.15,"overcount","65+"
"New Jersey","Middlesex County","NHPI_AIC",84,87,3,3.51,"overcount","65+"
"New Jersey","Monmouth County","A_A",3286,2876,-410,-13.31,"undercount","65+"
"New Jersey","Monmouth County","A_AIC",3440,3012,-428,-13.27,"undercount","65+"
"New Jersey","Monmouth County","NHPI_A",24,14,-10,-52.63,"undercount","65+"
"New Jersey","Monmouth County","NHPI_AIC",67,49,-18,-31.03,"undercount","65+"
"New Jersey","Morris County","A_A",3898,3755,-143,-3.74,"undercount","65+"
"New Jersey","Morris County","A_AIC",4026,3894,-132,-3.33,"undercount","65+"
"New Jersey","Morris County","NHPI_A",26,11,-15,-81.08,"undercount","65+"
"New Jersey","Morris County","NHPI_AIC",49,43,-6,-13.04,"undercount","65+"
"New Jersey","Ocean County","A_A",1426,1215,-211,-15.98,"undercount","65+"
"New Jersey","Ocean County","A_AIC",1534,1317,-217,-15.22,"undercount","65+"
"New Jersey","Ocean County","NHPI_A",28,11,-17,-87.18,"undercount","65+"
"New Jersey","Ocean County","NHPI_AIC",53,45,-8,-16.33,"undercount","65+"
"New Jersey","Passaic County","A_A",2597,2236,-361,-14.94,"undercount","65+"
"New Jersey","Passaic County","A_AIC",2743,2449,-294,-11.33,"undercount","65+"
"New Jersey","Passaic County","NHPI_A",47,50,3,6.19,"overcount","65+"
"New Jersey","Passaic County","NHPI_AIC",96,82,-14,-15.73,"undercount","65+"
"New Jersey","Salem County","A_A",63,63,0,0,"equal","65+"
"New Jersey","Salem County","A_AIC",76,74,-2,-2.67,"undercount","65+"
"New Jersey","Salem County","NHPI_A",1,0,-1,-200,"undercount","65+"
"New Jersey","Salem County","NHPI_AIC",2,2,0,0,"equal","65+"
"New Jersey","Somerset County","A_A",3334,3410,76,2.25,"overcount","65+"
"New Jersey","Somerset County","A_AIC",3423,3483,60,1.74,"overcount","65+"
"New Jersey","Somerset County","NHPI_A",13,10,-3,-26.09,"undercount","65+"
"New Jersey","Somerset County","NHPI_AIC",29,15,-14,-63.64,"undercount","65+"
"New Jersey","Sussex County","A_A",267,234,-33,-13.17,"undercount","65+"
"New Jersey","Sussex County","A_AIC",292,247,-45,-16.7,"undercount","65+"
"New Jersey","Sussex County","NHPI_A",4,6,2,40,"overcount","65+"
"New Jersey","Sussex County","NHPI_AIC",8,6,-2,-28.57,"undercount","65+"
"New Jersey","Union County","A_A",2433,2162,-271,-11.8,"undercount","65+"
"New Jersey","Union County","A_AIC",2559,2277,-282,-11.66,"undercount","65+"
"New Jersey","Union County","NHPI_A",30,16,-14,-60.87,"undercount","65+"
"New Jersey","Union County","NHPI_AIC",70,76,6,8.22,"overcount","65+"
"New Jersey","Warren County","A_A",262,203,-59,-25.38,"undercount","65+"
"New Jersey","Warren County","A_AIC",281,212,-69,-27.99,"undercount","65+"
"New Jersey","Warren County","NHPI_A",8,1,-7,-155.56,"undercount","65+"
"New Jersey","Warren County","NHPI_AIC",11,3,-8,-114.29,"undercount","65+"
"New Mexico","Bernalillo County","A_A",1372,1432,60,4.28,"overcount","65+"
"New Mexico","Bernalillo County","A_AIC",1482,1600,118,7.66,"overcount","65+"
"New Mexico","Bernalillo County","NHPI_A",71,58,-13,-20.16,"undercount","65+"
"New Mexico","Bernalillo County","NHPI_AIC",98,98,0,0,"equal","65+"
"New Mexico","Catron County","A_A",10,1,-9,-163.64,"undercount","65+"
"New Mexico","Catron County","A_AIC",11,0,-11,-200,"undercount","65+"
"New Mexico","Catron County","NHPI_A",1,0,-1,-200,"undercount","65+"
"New Mexico","Catron County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"New Mexico","Chaves County","A_A",57,45,-12,-23.53,"undercount","65+"
"New Mexico","Chaves County","A_AIC",70,40,-30,-54.55,"undercount","65+"
"New Mexico","Chaves County","NHPI_A",4,14,10,111.11,"overcount","65+"
"New Mexico","Chaves County","NHPI_AIC",7,19,12,92.31,"overcount","65+"
"New Mexico","Cibola County","A_A",16,9,-7,-56,"undercount","65+"
"New Mexico","Cibola County","A_AIC",25,7,-18,-112.5,"undercount","65+"
"New Mexico","Cibola County","NHPI_A",3,4,1,28.57,"overcount","65+"
"New Mexico","Cibola County","NHPI_AIC",5,2,-3,-85.71,"undercount","65+"
"New Mexico","Colfax County","A_A",10,5,-5,-66.67,"undercount","65+"
"New Mexico","Colfax County","A_AIC",14,9,-5,-43.48,"undercount","65+"
"New Mexico","Colfax County","NHPI_A",0,2,2,200,"overcount","65+"
"New Mexico","Colfax County","NHPI_AIC",3,0,-3,-200,"undercount","65+"
"New Mexico","Curry County","A_A",64,53,-11,-18.8,"undercount","65+"
"New Mexico","Curry County","A_AIC",84,37,-47,-77.69,"undercount","65+"
"New Mexico","Curry County","NHPI_A",3,4,1,28.57,"overcount","65+"
"New Mexico","Curry County","NHPI_AIC",7,5,-2,-33.33,"undercount","65+"
"New Mexico","De Baca County","A_A",0,0,0,NA,"equal","65+"
"New Mexico","De Baca County","A_AIC",1,0,-1,-200,"undercount","65+"
"New Mexico","De Baca County","NHPI_A",0,0,0,NA,"equal","65+"
"New Mexico","De Baca County","NHPI_AIC",0,2,2,200,"overcount","65+"
"New Mexico","Dona Ana County","A_A",208,0,-208,-200,"undercount","65+"
"New Mexico","Dona Ana County","A_AIC",240,0,-240,-200,"undercount","65+"
"New Mexico","Dona Ana County","NHPI_A",21,0,-21,-200,"undercount","65+"
"New Mexico","Dona Ana County","NHPI_AIC",35,0,-35,-200,"undercount","65+"
"New Mexico","Eddy County","A_A",39,40,1,2.53,"overcount","65+"
"New Mexico","Eddy County","A_AIC",43,10,-33,-124.53,"undercount","65+"
"New Mexico","Eddy County","NHPI_A",3,5,2,50,"overcount","65+"
"New Mexico","Eddy County","NHPI_AIC",4,1,-3,-120,"undercount","65+"
"New Mexico","Grant County","A_A",27,24,-3,-11.76,"undercount","65+"
"New Mexico","Grant County","A_AIC",38,1,-37,-189.74,"undercount","65+"
"New Mexico","Grant County","NHPI_A",3,0,-3,-200,"undercount","65+"
"New Mexico","Grant County","NHPI_AIC",5,0,-5,-200,"undercount","65+"
"New Mexico","Guadalupe County","A_A",2,3,1,40,"overcount","65+"
"New Mexico","Guadalupe County","A_AIC",6,2,-4,-100,"undercount","65+"
"New Mexico","Guadalupe County","NHPI_A",1,0,-1,-200,"undercount","65+"
"New Mexico","Guadalupe County","NHPI_AIC",1,1,0,0,"equal","65+"
"New Mexico","Harding County","A_A",0,0,0,NA,"equal","65+"
"New Mexico","Harding County","A_AIC",0,0,0,NA,"equal","65+"
"New Mexico","Harding County","NHPI_A",0,0,0,NA,"equal","65+"
"New Mexico","Harding County","NHPI_AIC",0,0,0,NA,"equal","65+"
"New Mexico","Hidalgo County","A_A",2,1,-1,-66.67,"undercount","65+"
"New Mexico","Hidalgo County","A_AIC",7,1,-6,-150,"undercount","65+"
"New Mexico","Hidalgo County","NHPI_A",1,0,-1,-200,"undercount","65+"
"New Mexico","Hidalgo County","NHPI_AIC",1,1,0,0,"equal","65+"
"New Mexico","Lea County","A_A",37,29,-8,-24.24,"undercount","65+"
"New Mexico","Lea County","A_AIC",45,0,-45,-200,"undercount","65+"
"New Mexico","Lea County","NHPI_A",0,0,0,NA,"equal","65+"
"New Mexico","Lea County","NHPI_AIC",2,5,3,85.71,"overcount","65+"
"New Mexico","Lincoln County","A_A",15,9,-6,-50,"undercount","65+"
"New Mexico","Lincoln County","A_AIC",21,4,-17,-136,"undercount","65+"
"New Mexico","Lincoln County","NHPI_A",0,2,2,200,"overcount","65+"
"New Mexico","Lincoln County","NHPI_AIC",0,1,1,200,"overcount","65+"
"New Mexico","Los Alamos County","A_A",68,70,2,2.9,"overcount","65+"
"New Mexico","Los Alamos County","A_AIC",71,40,-31,-55.86,"undercount","65+"
"New Mexico","Los Alamos County","NHPI_A",3,0,-3,-200,"undercount","65+"
"New Mexico","Los Alamos County","NHPI_AIC",4,1,-3,-120,"undercount","65+"
"New Mexico","Luna County","A_A",21,24,3,13.33,"overcount","65+"
"New Mexico","Luna County","A_AIC",29,20,-9,-36.73,"undercount","65+"
"New Mexico","Luna County","NHPI_A",1,4,3,120,"overcount","65+"
"New Mexico","Luna County","NHPI_AIC",3,3,0,0,"equal","65+"
"New Mexico","McKinley County","A_A",82,68,-14,-18.67,"undercount","65+"
"New Mexico","McKinley County","A_AIC",91,20,-71,-127.93,"undercount","65+"
"New Mexico","McKinley County","NHPI_A",11,1,-10,-166.67,"undercount","65+"
"New Mexico","McKinley County","NHPI_AIC",12,2,-10,-142.86,"undercount","65+"
"New Mexico","Mora County","A_A",1,4,3,120,"overcount","65+"
"New Mexico","Mora County","A_AIC",2,0,-2,-200,"undercount","65+"
"New Mexico","Mora County","NHPI_A",1,0,-1,-200,"undercount","65+"
"New Mexico","Mora County","NHPI_AIC",1,5,4,133.33,"overcount","65+"
"New Mexico","Otero County","A_A",107,91,-16,-16.16,"undercount","65+"
"New Mexico","Otero County","A_AIC",123,101,-22,-19.64,"undercount","65+"
"New Mexico","Otero County","NHPI_A",11,7,-4,-44.44,"undercount","65+"
"New Mexico","Otero County","NHPI_AIC",19,5,-14,-116.67,"undercount","65+"
"New Mexico","Quay County","A_A",26,9,-17,-97.14,"undercount","65+"
"New Mexico","Quay County","A_AIC",28,3,-25,-161.29,"undercount","65+"
"New Mexico","Quay County","NHPI_A",4,0,-4,-200,"undercount","65+"
"New Mexico","Quay County","NHPI_AIC",5,3,-2,-50,"undercount","65+"
"New Mexico","Rio Arriba County","A_A",18,10,-8,-57.14,"undercount","65+"
"New Mexico","Rio Arriba County","A_AIC",23,7,-16,-106.67,"undercount","65+"
"New Mexico","Rio Arriba County","NHPI_A",8,13,5,47.62,"overcount","65+"
"New Mexico","Rio Arriba County","NHPI_AIC",9,0,-9,-200,"undercount","65+"
"New Mexico","Roosevelt County","A_A",10,5,-5,-66.67,"undercount","65+"
"New Mexico","Roosevelt County","A_AIC",14,0,-14,-200,"undercount","65+"
"New Mexico","Roosevelt County","NHPI_A",2,2,0,0,"equal","65+"
"New Mexico","Roosevelt County","NHPI_AIC",3,2,-1,-40,"undercount","65+"
"New Mexico","San Juan County","A_A",55,44,-11,-22.22,"undercount","65+"
"New Mexico","San Juan County","A_AIC",74,34,-40,-74.07,"undercount","65+"
"New Mexico","San Juan County","NHPI_A",9,3,-6,-100,"undercount","65+"
"New Mexico","San Juan County","NHPI_AIC",15,5,-10,-100,"undercount","65+"
"New Mexico","San Miguel County","A_A",26,22,-4,-16.67,"undercount","65+"
"New Mexico","San Miguel County","A_AIC",31,21,-10,-38.46,"undercount","65+"
"New Mexico","San Miguel County","NHPI_A",11,3,-8,-114.29,"undercount","65+"
"New Mexico","San Miguel County","NHPI_AIC",13,3,-10,-125,"undercount","65+"
"New Mexico","Sandoval County","A_A",141,167,26,16.88,"overcount","65+"
"New Mexico","Sandoval County","A_AIC",169,191,22,12.22,"overcount","65+"
"New Mexico","Sandoval County","NHPI_A",9,9,0,0,"equal","65+"
"New Mexico","Sandoval County","NHPI_AIC",18,19,1,5.41,"overcount","65+"
"New Mexico","Santa Fe County","A_A",142,132,-10,-7.3,"undercount","65+"
"New Mexico","Santa Fe County","A_AIC",164,165,1,0.61,"overcount","65+"
"New Mexico","Santa Fe County","NHPI_A",8,13,5,47.62,"overcount","65+"
"New Mexico","Santa Fe County","NHPI_AIC",13,21,8,47.06,"overcount","65+"
"New Mexico","Sierra County","A_A",20,19,-1,-5.13,"undercount","65+"
"New Mexico","Sierra County","A_AIC",25,11,-14,-77.78,"undercount","65+"
"New Mexico","Sierra County","NHPI_A",0,1,1,200,"overcount","65+"
"New Mexico","Sierra County","NHPI_AIC",2,1,-1,-66.67,"undercount","65+"
"New Mexico","Socorro County","A_A",23,9,-14,-87.5,"undercount","65+"
"New Mexico","Socorro County","A_AIC",28,7,-21,-120,"undercount","65+"
"New Mexico","Socorro County","NHPI_A",0,2,2,200,"overcount","65+"
"New Mexico","Socorro County","NHPI_AIC",2,2,0,0,"equal","65+"
"New Mexico","Taos County","A_A",29,26,-3,-10.91,"undercount","65+"
"New Mexico","Taos County","A_AIC",34,19,-15,-56.6,"undercount","65+"
"New Mexico","Taos County","NHPI_A",12,0,-12,-200,"undercount","65+"
"New Mexico","Taos County","NHPI_AIC",14,5,-9,-94.74,"undercount","65+"
"New Mexico","Torrance County","A_A",10,8,-2,-22.22,"undercount","65+"
"New Mexico","Torrance County","A_AIC",14,13,-1,-7.41,"undercount","65+"
"New Mexico","Torrance County","NHPI_A",4,3,-1,-28.57,"undercount","65+"
"New Mexico","Torrance County","NHPI_AIC",7,0,-7,-200,"undercount","65+"
"New Mexico","Union County","A_A",3,3,0,0,"equal","65+"
"New Mexico","Union County","A_AIC",3,0,-3,-200,"undercount","65+"
"New Mexico","Union County","NHPI_A",0,0,0,NA,"equal","65+"
"New Mexico","Union County","NHPI_AIC",0,0,0,NA,"equal","65+"
"New Mexico","Valencia County","A_A",60,67,7,11.02,"overcount","65+"
"New Mexico","Valencia County","A_AIC",69,66,-3,-4.44,"undercount","65+"
"New Mexico","Valencia County","NHPI_A",12,4,-8,-100,"undercount","65+"
"New Mexico","Valencia County","NHPI_AIC",15,9,-6,-50,"undercount","65+"
"New York","Albany County","A_A",761,823,62,7.83,"overcount","65+"
"New York","Albany County","A_AIC",832,876,44,5.15,"overcount","65+"
"New York","Albany County","NHPI_A",15,0,-15,-200,"undercount","65+"
"New York","Albany County","NHPI_AIC",37,9,-28,-121.74,"undercount","65+"
"New York","Allegany County","A_A",43,20,-23,-73.02,"undercount","65+"
"New York","Allegany County","A_AIC",48,17,-31,-95.38,"undercount","65+"
"New York","Allegany County","NHPI_A",1,0,-1,-200,"undercount","65+"
"New York","Allegany County","NHPI_AIC",4,0,-4,-200,"undercount","65+"
"New York","Bronx County","A_A",4944,4746,-198,-4.09,"undercount","65+"
"New York","Bronx County","A_AIC",5254,5247,-7,-0.13,"undercount","65+"
"New York","Bronx County","NHPI_A",172,316,144,59.02,"overcount","65+"
"New York","Bronx County","NHPI_AIC",371,550,179,38.87,"overcount","65+"
"New York","Broome County","A_A",391,374,-17,-4.44,"undercount","65+"
"New York","Broome County","A_AIC",438,376,-62,-15.23,"undercount","65+"
"New York","Broome County","NHPI_A",3,4,1,28.57,"overcount","65+"
"New York","Broome County","NHPI_AIC",15,16,1,6.45,"overcount","65+"
"New York","Cattaraugus County","A_A",50,32,-18,-43.9,"undercount","65+"
"New York","Cattaraugus County","A_AIC",55,32,-23,-52.87,"undercount","65+"
"New York","Cattaraugus County","NHPI_A",3,0,-3,-200,"undercount","65+"
"New York","Cattaraugus County","NHPI_AIC",5,2,-3,-85.71,"undercount","65+"
"New York","Cayuga County","A_A",37,37,0,0,"equal","65+"
"New York","Cayuga County","A_AIC",46,42,-4,-9.09,"undercount","65+"
"New York","Cayuga County","NHPI_A",0,1,1,200,"overcount","65+"
"New York","Cayuga County","NHPI_AIC",4,1,-3,-120,"undercount","65+"
"New York","Chautauqua County","A_A",71,54,-17,-27.2,"undercount","65+"
"New York","Chautauqua County","A_AIC",81,45,-36,-57.14,"undercount","65+"
"New York","Chautauqua County","NHPI_A",5,1,-4,-133.33,"undercount","65+"
"New York","Chautauqua County","NHPI_AIC",9,3,-6,-100,"undercount","65+"
"New York","Chemung County","A_A",108,132,24,20,"overcount","65+"
"New York","Chemung County","A_AIC",126,125,-1,-0.8,"undercount","65+"
"New York","Chemung County","NHPI_A",4,1,-3,-120,"undercount","65+"
"New York","Chemung County","NHPI_AIC",13,7,-6,-60,"undercount","65+"
"New York","Chenango County","A_A",28,21,-7,-28.57,"undercount","65+"
"New York","Chenango County","A_AIC",33,23,-10,-35.71,"undercount","65+"
"New York","Chenango County","NHPI_A",5,1,-4,-133.33,"undercount","65+"
"New York","Chenango County","NHPI_AIC",8,2,-6,-120,"undercount","65+"
"New York","Clinton County","A_A",83,63,-20,-27.4,"undercount","65+"
"New York","Clinton County","A_AIC",96,13,-83,-152.29,"undercount","65+"
"New York","Clinton County","NHPI_A",6,4,-2,-40,"undercount","65+"
"New York","Clinton County","NHPI_AIC",9,2,-7,-127.27,"undercount","65+"
"New York","Columbia County","A_A",64,75,11,15.83,"overcount","65+"
"New York","Columbia County","A_AIC",82,64,-18,-24.66,"undercount","65+"
"New York","Columbia County","NHPI_A",2,4,2,66.67,"overcount","65+"
"New York","Columbia County","NHPI_AIC",8,4,-4,-66.67,"undercount","65+"
"New York","Cortland County","A_A",38,30,-8,-23.53,"undercount","65+"
"New York","Cortland County","A_AIC",44,12,-32,-114.29,"undercount","65+"
"New York","Cortland County","NHPI_A",0,0,0,NA,"equal","65+"
"New York","Cortland County","NHPI_AIC",3,0,-3,-200,"undercount","65+"
"New York","Delaware County","A_A",58,47,-11,-20.95,"undercount","65+"
"New York","Delaware County","A_AIC",64,53,-11,-18.8,"undercount","65+"
"New York","Delaware County","NHPI_A",4,2,-2,-66.67,"undercount","65+"
"New York","Delaware County","NHPI_AIC",6,4,-2,-40,"undercount","65+"
"New York","Dutchess County","A_A",871,905,34,3.83,"overcount","65+"
"New York","Dutchess County","A_AIC",937,874,-63,-6.96,"undercount","65+"
"New York","Dutchess County","NHPI_A",14,17,3,19.35,"overcount","65+"
"New York","Dutchess County","NHPI_AIC",35,34,-1,-2.9,"undercount","65+"
"New York","Erie County","A_A",1374,1419,45,3.22,"overcount","65+"
"New York","Erie County","A_AIC",1498,1529,31,2.05,"overcount","65+"
"New York","Erie County","NHPI_A",31,13,-18,-81.82,"undercount","65+"
"New York","Erie County","NHPI_AIC",67,43,-24,-43.64,"undercount","65+"
"New York","Essex County","A_A",21,24,3,13.33,"overcount","65+"
"New York","Essex County","A_AIC",26,20,-6,-26.09,"undercount","65+"
"New York","Essex County","NHPI_A",3,0,-3,-200,"undercount","65+"
"New York","Essex County","NHPI_AIC",4,3,-1,-28.57,"undercount","65+"
"New York","Franklin County","A_A",33,14,-19,-80.85,"undercount","65+"
"New York","Franklin County","A_AIC",37,22,-15,-50.85,"undercount","65+"
"New York","Franklin County","NHPI_A",0,1,1,200,"overcount","65+"
"New York","Franklin County","NHPI_AIC",1,3,2,100,"overcount","65+"
"New York","Fulton County","A_A",48,28,-20,-52.63,"undercount","65+"
"New York","Fulton County","A_AIC",59,30,-29,-65.17,"undercount","65+"
"New York","Fulton County","NHPI_A",1,1,0,0,"equal","65+"
"New York","Fulton County","NHPI_AIC",2,4,2,66.67,"overcount","65+"
"New York","Genesee County","A_A",40,36,-4,-10.53,"undercount","65+"
"New York","Genesee County","A_AIC",52,10,-42,-135.48,"undercount","65+"
"New York","Genesee County","NHPI_A",2,0,-2,-200,"undercount","65+"
"New York","Genesee County","NHPI_AIC",4,1,-3,-120,"undercount","65+"
"New York","Greene County","A_A",37,27,-10,-31.25,"undercount","65+"
"New York","Greene County","A_AIC",52,21,-31,-84.93,"undercount","65+"
"New York","Greene County","NHPI_A",1,0,-1,-200,"undercount","65+"
"New York","Greene County","NHPI_AIC",6,2,-4,-100,"undercount","65+"
"New York","Hamilton County","A_A",0,3,3,200,"overcount","65+"
"New York","Hamilton County","A_AIC",3,0,-3,-200,"undercount","65+"
"New York","Hamilton County","NHPI_A",1,0,-1,-200,"undercount","65+"
"New York","Hamilton County","NHPI_AIC",2,0,-2,-200,"undercount","65+"
"New York","Herkimer County","A_A",45,26,-19,-53.52,"undercount","65+"
"New York","Herkimer County","A_AIC",58,23,-35,-86.42,"undercount","65+"
"New York","Herkimer County","NHPI_A",2,0,-2,-200,"undercount","65+"
"New York","Herkimer County","NHPI_AIC",5,0,-5,-200,"undercount","65+"
"New York","Jefferson County","A_A",72,72,0,0,"equal","65+"
"New York","Jefferson County","A_AIC",91,51,-40,-56.34,"undercount","65+"
"New York","Jefferson County","NHPI_A",4,2,-2,-66.67,"undercount","65+"
"New York","Jefferson County","NHPI_AIC",16,6,-10,-90.91,"undercount","65+"
"New York","Kings County","A_A",22616,22483,-133,-0.59,"undercount","65+"
"New York","Kings County","A_AIC",23433,23411,-22,-0.09,"undercount","65+"
"New York","Kings County","NHPI_A",214,200,-14,-6.76,"undercount","65+"
"New York","Kings County","NHPI_AIC",573,524,-49,-8.93,"undercount","65+"
