"","STNAME","CTYNAME","RACE","MR"
"5657","TX","Upton County","API_alone",4
"5658","TX","Upton County","API_combo",13
"5659","TX","Uvalde County","API_alone",154
"5660","TX","Uvalde County","API_combo",194
"5661","TX","Val Verde County","API_alone",312
"5662","TX","Val Verde County","API_combo",418
"5663","TX","Van Zandt County","API_alone",113
"5664","TX","Van Zandt County","API_combo",165
"5665","TX","Victoria County","API_alone",765
"5666","TX","Victoria County","API_combo",895
"5667","TX","Walker County","API_alone",550
"5668","TX","Walker County","API_combo",681
"5669","TX","Waller County","API_alone",160
"5670","TX","Waller County","API_combo",238
"5671","TX","Ward County","API_alone",39
"5672","TX","Ward County","API_combo",40
"5673","TX","Washington County","API_alone",375
"5674","TX","Washington County","API_combo",413
"5675","TX","Webb County","API_alone",1087
"5676","TX","Webb County","API_combo",1273
"5677","TX","Wharton County","API_alone",202
"5678","TX","Wharton County","API_combo",258
"5679","TX","Wheeler County","API_alone",35
"5680","TX","Wheeler County","API_combo",48
"5681","TX","Wichita County","API_alone",2623
"5682","TX","Wichita County","API_combo",3444
"5683","TX","Wilbarger County","API_alone",107
"5684","TX","Wilbarger County","API_combo",138
"5685","TX","Willacy County","API_alone",54
"5686","TX","Willacy County","API_combo",64
"5687","TX","Williamson County","API_alone",7075
"5688","TX","Williamson County","API_combo",8359
"5689","TX","Wilson County","API_alone",136
"5690","TX","Wilson County","API_combo",188
"5691","TX","Winkler County","API_alone",21
"5692","TX","Winkler County","API_combo",23
"5693","TX","Wise County","API_alone",150
"5694","TX","Wise County","API_combo",254
"5695","TX","Wood County","API_alone",81
"5696","TX","Wood County","API_combo",122
"5697","TX","Yoakum County","API_alone",14
"5698","TX","Yoakum County","API_combo",14
"5699","TX","Young County","API_alone",70
"5700","TX","Young County","API_combo",87
"5701","TX","Zapata County","API_alone",40
"5702","TX","Zapata County","API_combo",61
"5703","TX","Zavala County","API_alone",32
"5704","TX","Zavala County","API_combo",37
"5705","UT","Beaver County","API_alone",47
"5706","UT","Beaver County","API_combo",78
"5707","UT","Box Elder County","API_alone",497
"5708","UT","Box Elder County","API_combo",666
"5709","UT","Cache County","API_alone",2063
"5710","UT","Cache County","API_combo",2433
"5711","UT","Carbon County","API_alone",83
"5712","UT","Carbon County","API_combo",123
"5713","UT","Daggett County","API_alone",2
"5714","UT","Daggett County","API_combo",8
"5715","UT","Davis County","API_alone",4495
"5716","UT","Davis County","API_combo",6613
"5717","UT","Duchesne County","API_alone",38
"5718","UT","Duchesne County","API_combo",68
"5719","UT","Emery County","API_alone",45
"5720","UT","Emery County","API_combo",75
"5721","UT","Garfield County","API_alone",22
"5722","UT","Garfield County","API_combo",38
"5723","UT","Grand County","API_alone",23
"5724","UT","Grand County","API_combo",38
"5725","UT","Iron County","API_alone",366
"5726","UT","Iron County","API_combo",499
"5727","UT","Juab County","API_alone",36
"5728","UT","Juab County","API_combo",52
"5729","UT","Kane County","API_alone",18
"5730","UT","Kane County","API_combo",35
"5731","UT","Millard County","API_alone",84
"5732","UT","Millard County","API_combo",117
"5733","UT","Morgan County","API_alone",12
"5734","UT","Morgan County","API_combo",39
"5735","UT","Piute County","API_alone",4
"5736","UT","Piute County","API_combo",7
"5737","UT","Rich County","API_alone",9
"5738","UT","Rich County","API_combo",11
"5739","UT","Salt Lake County","API_alone",35592
"5740","UT","Salt Lake County","API_combo",43006
"5741","UT","San Juan County","API_alone",30
"5742","UT","San Juan County","API_combo",74
"5743","UT","Sanpete County","API_alone",212
"5744","UT","Sanpete County","API_combo",294
"5745","UT","Sevier County","API_alone",66
"5746","UT","Sevier County","API_combo",102
"5747","UT","Summit County","API_alone",308
"5748","UT","Summit County","API_combo",439
"5749","UT","Tooele County","API_alone",341
"5750","UT","Tooele County","API_combo",590
"5751","UT","Uintah County","API_alone",76
"5752","UT","Uintah County","API_combo",130
"5753","UT","Utah County","API_alone",6290
"5754","UT","Utah County","API_combo",9490
"5755","UT","Wasatch County","API_alone",61
"5756","UT","Wasatch County","API_combo",133
"5757","UT","Washington County","API_alone",815
"5758","UT","Washington County","API_combo",1360
"5759","UT","Wayne County","API_alone",7
"5760","UT","Wayne County","API_combo",9
"5761","UT","Weber County","API_alone",2966
"5762","UT","Weber County","API_combo",4139
"5763","VA","Accomack County","API_alone",126
"5764","VA","Accomack County","API_combo",170
"5765","VA","Albemarle County","API_alone",2313
"5766","VA","Albemarle County","API_combo",2589
"5767","VA","Alexandria city","API_alone",7788
"5768","VA","Alexandria city","API_combo",9032
"5769","VA","Alleghany County","API_alone",33
"5770","VA","Alleghany County","API_combo",46
"5771","VA","Amelia County","API_alone",21
"5772","VA","Amelia County","API_combo",25
"5773","VA","Amherst County","API_alone",120
"5774","VA","Amherst County","API_combo",161
"5775","VA","Appomattox County","API_alone",26
"5776","VA","Appomattox County","API_combo",33
"5777","VA","Arlington County","API_alone",17218
"5778","VA","Arlington County","API_combo",19243
"5779","VA","Augusta County","API_alone",207
"5780","VA","Augusta County","API_combo",284
"5781","VA","Bath County","API_alone",22
"5782","VA","Bath County","API_combo",31
"5783","VA","Bedford city","API_alone",42
"5784","VA","Bedford city","API_combo",51
"5785","VA","Bedford County","API_alone",272
"5786","VA","Bedford County","API_combo",376
"5787","VA","Bland County","API_alone",9
"5788","VA","Bland County","API_combo",18
"5789","VA","Botetourt County","API_alone",156
"5790","VA","Botetourt County","API_combo",201
"5791","VA","Bristol city","API_alone",68
"5792","VA","Bristol city","API_combo",93
"5793","VA","Brunswick County","API_alone",42
"5794","VA","Brunswick County","API_combo",49
"5795","VA","Buchanan County","API_alone",38
"5796","VA","Buchanan County","API_combo",69
"5797","VA","Buckingham County","API_alone",30
"5798","VA","Buckingham County","API_combo",42
"5799","VA","Buena Vista city","API_alone",28
"5800","VA","Buena Vista city","API_combo",45
"5801","VA","Campbell County","API_alone",322
"5802","VA","Campbell County","API_combo",405
"5803","VA","Caroline County","API_alone",89
"5804","VA","Caroline County","API_combo",139
"5805","VA","Carroll County","API_alone",32
"5806","VA","Carroll County","API_combo",59
"5807","VA","Charles City County","API_alone",7
"5808","VA","Charles City County","API_combo",13
"5809","VA","Charlotte County","API_alone",20
"5810","VA","Charlotte County","API_combo",32
"5811","VA","Charlottesville city","API_alone",2264
"5812","VA","Charlottesville city","API_combo",2665
"5813","VA","Chesapeake city","API_alone",3855
"5814","VA","Chesapeake city","API_combo",5039
"5815","VA","Chesterfield County","API_alone",6454
"5816","VA","Chesterfield County","API_combo",7411
"5817","VA","Clarke County","API_alone",69
"5818","VA","Clarke County","API_combo",113
"5819","VA","Clifton Forge city","API_alone",2
"5820","VA","Clifton Forge city","API_combo",11
"5821","VA","Colonial Heights city","API_alone",477
"5822","VA","Colonial Heights city","API_combo",545
"5823","VA","Covington city","API_alone",45
"5824","VA","Covington city","API_combo",66
"5825","VA","Craig County","API_alone",8
"5826","VA","Craig County","API_combo",16
"5827","VA","Culpeper County","API_alone",237
"5828","VA","Culpeper County","API_combo",343
"5829","VA","Cumberland County","API_alone",32
"5830","VA","Cumberland County","API_combo",44
"5831","VA","Danville city","API_alone",313
"5832","VA","Danville city","API_combo",380
"5833","VA","Dickenson County","API_alone",14
"5834","VA","Dickenson County","API_combo",34
"5835","VA","Dinwiddie County","API_alone",91
"5836","VA","Dinwiddie County","API_combo",156
"5837","VA","Emporia city","API_alone",34
"5838","VA","Emporia city","API_combo",39
"5839","VA","Essex County","API_alone",84
"5840","VA","Essex County","API_combo",96
"5841","VA","Fairfax city","API_alone",2674
"5842","VA","Fairfax city","API_combo",2905
"5843","VA","Fairfax County","API_alone",129505
"5844","VA","Fairfax County","API_combo",142808
"5845","VA","Falls Church city","API_alone",693
"5846","VA","Falls Church city","API_combo",812
"5847","VA","Fauquier County","API_alone",348
"5848","VA","Fauquier County","API_combo",507
"5849","VA","Floyd County","API_alone",23
"5850","VA","Floyd County","API_combo",35
"5851","VA","Fluvanna County","API_alone",86
"5852","VA","Fluvanna County","API_combo",133
"5853","VA","Franklin city","API_alone",66
"5854","VA","Franklin city","API_combo",79
"5855","VA","Franklin County","API_alone",181
"5856","VA","Franklin County","API_combo",255
"5857","VA","Frederick County","API_alone",420
"5858","VA","Frederick County","API_combo",571
"5859","VA","Fredericksburg city","API_alone",311
"5860","VA","Fredericksburg city","API_combo",398
"5861","VA","Galax city","API_alone",49
"5862","VA","Galax city","API_combo",51
"5863","VA","Giles County","API_alone",31
"5864","VA","Giles County","API_combo",56
"5865","VA","Gloucester County","API_alone",260
"5866","VA","Gloucester County","API_combo",404
"5867","VA","Goochland County","API_alone",82
"5868","VA","Goochland County","API_combo",116
"5869","VA","Grayson County","API_alone",19
"5870","VA","Grayson County","API_combo",35
"5871","VA","Greene County","API_alone",78
"5872","VA","Greene County","API_combo",104
"5873","VA","Greensville County","API_alone",50
"5874","VA","Greensville County","API_combo",59
"5875","VA","Halifax County","API_alone",100
"5876","VA","Halifax County","API_combo",142
"5877","VA","Hampton city","API_alone",2929
"5878","VA","Hampton city","API_combo",4031
"5879","VA","Hanover County","API_alone",717
"5880","VA","Hanover County","API_combo",911
"5881","VA","Harrisonburg city","API_alone",1307
"5882","VA","Harrisonburg city","API_combo",1705
"5883","VA","Henrico County","API_alone",9723
"5884","VA","Henrico County","API_combo",10738
"5885","VA","Henry County","API_alone",259
"5886","VA","Henry County","API_combo",325
"5887","VA","Highland County","API_alone",3
"5888","VA","Highland County","API_combo",7
"5889","VA","Hopewell city","API_alone",212
"5890","VA","Hopewell city","API_combo",323
"5891","VA","Isle of Wight County","API_alone",113
"5892","VA","Isle of Wight County","API_combo",156
"5893","VA","James City County","API_alone",738
"5894","VA","James City County","API_combo",967
"5895","VA","King and Queen County","API_alone",19
"5896","VA","King and Queen County","API_combo",31
"5897","VA","King George County","API_alone",183
"5898","VA","King George County","API_combo",247
"5899","VA","King William County","API_alone",58
"5900","VA","King William County","API_combo",75
"5901","VA","Lancaster County","API_alone",46
"5902","VA","Lancaster County","API_combo",58
"5903","VA","Lee County","API_alone",48
"5904","VA","Lee County","API_combo",70
"5905","VA","Lexington city","API_alone",135
"5906","VA","Lexington city","API_combo",168
"5907","VA","Loudoun County","API_alone",9418
"5908","VA","Loudoun County","API_combo",10864
"5909","VA","Louisa County","API_alone",67
"5910","VA","Louisa County","API_combo",92
"5911","VA","Lunenburg County","API_alone",33
"5912","VA","Lunenburg County","API_combo",67
"5913","VA","Lynchburg city","API_alone",888
"5914","VA","Lynchburg city","API_combo",1072
"5915","VA","Madison County","API_alone",66
"5916","VA","Madison County","API_combo",94
"5917","VA","Manassas city","API_alone",1272
"5918","VA","Manassas city","API_combo",1486
"5919","VA","Manassas Park city","API_alone",446
"5920","VA","Manassas Park city","API_combo",526
"5921","VA","Martinsville city","API_alone",72
"5922","VA","Martinsville city","API_combo",89
"5923","VA","Mathews County","API_alone",18
"5924","VA","Mathews County","API_combo",34
"5925","VA","Mecklenburg County","API_alone",102
"5926","VA","Mecklenburg County","API_combo",139
"5927","VA","Middlesex County","API_alone",12
"5928","VA","Middlesex County","API_combo",16
"5929","VA","Montgomery County","API_alone",3455
"5930","VA","Montgomery County","API_combo",3893
"5931","VA","Nelson County","API_alone",44
"5932","VA","Nelson County","API_combo",71
"5933","VA","New Kent County","API_alone",75
"5934","VA","New Kent County","API_combo",103
"5935","VA","Newport News city","API_alone",4563
"5936","VA","Newport News city","API_combo",6130
"5937","VA","Norfolk city","API_alone",7060
"5938","VA","Norfolk city","API_combo",8984
"5939","VA","Northampton County","API_alone",32
"5940","VA","Northampton County","API_combo",50
"5941","VA","Northumberland County","API_alone",25
"5942","VA","Northumberland County","API_combo",29
"5943","VA","Norton city","API_alone",44
"5944","VA","Norton city","API_combo",49
"5945","VA","Nottoway County","API_alone",67
"5946","VA","Nottoway County","API_combo",91
"5947","VA","Orange County","API_alone",93
"5948","VA","Orange County","API_combo",133
"5949","VA","Page County","API_alone",61
"5950","VA","Page County","API_combo",92
"5951","VA","Patrick County","API_alone",42
"5952","VA","Patrick County","API_combo",64
"5953","VA","Petersburg city","API_alone",252
"5954","VA","Petersburg city","API_combo",352
"5955","VA","Pittsylvania County","API_alone",121
"5956","VA","Pittsylvania County","API_combo",196
"5957","VA","Poquoson city","API_alone",187
"5958","VA","Poquoson city","API_combo",231
"5959","VA","Portsmouth city","API_alone",860
"5960","VA","Portsmouth city","API_combo",1308
"5961","VA","Powhatan County","API_alone",55
"5962","VA","Powhatan County","API_combo",88
"5963","VA","Prince Edward County","API_alone",129
"5964","VA","Prince Edward County","API_combo",184
"5965","VA","Prince George County","API_alone",656
"5966","VA","Prince George County","API_combo",863
"5967","VA","Prince William County","API_alone",11590
"5968","VA","Prince William County","API_combo",14635
"5969","VA","Pulaski County","API_alone",127
"5970","VA","Pulaski County","API_combo",159
"5971","VA","Radford city","API_alone",249
"5972","VA","Radford city","API_combo",308
