"year","CTYNAME","STNAME","api"
1995,"Livingston","Michigan",693
1996,"Livingston","Michigan",753
1997,"Livingston","Michigan",804
1998,"Livingston","Michigan",866
1999,"Livingston","Michigan",948
2000,"Livingston","Michigan",962.4
1990,"Luce","Michigan",6
1991,"Luce","Michigan",6
1992,"Luce","Michigan",6
1993,"Luce","Michigan",5
1994,"Luce","Michigan",6
1995,"Luce","Michigan",5
1996,"Luce","Michigan",16
1997,"Luce","Michigan",18
1998,"Luce","Michigan",20
1999,"Luce","Michigan",20
2000,"Luce","Michigan",21.33
1990,"Mackinac","Michigan",11
1991,"Mackinac","Michigan",11
1992,"Mackinac","Michigan",11
1993,"Mackinac","Michigan",12
1994,"Mackinac","Michigan",13
1995,"Mackinac","Michigan",13
1996,"Mackinac","Michigan",14
1997,"Mackinac","Michigan",14
1998,"Mackinac","Michigan",16
1999,"Mackinac","Michigan",18
2000,"Mackinac","Michigan",17.27
1990,"Macomb","Michigan",9279
1991,"Macomb","Michigan",9798
1992,"Macomb","Michigan",10272
1993,"Macomb","Michigan",10770
1994,"Macomb","Michigan",11324
1995,"Macomb","Michigan",12136
1996,"Macomb","Michigan",13015
1997,"Macomb","Michigan",13819
1998,"Macomb","Michigan",14495
1999,"Macomb","Michigan",15374
2000,"Macomb","Michigan",15795.4
1990,"Manistee","Michigan",54
1991,"Manistee","Michigan",54
1992,"Manistee","Michigan",54
1993,"Manistee","Michigan",57
1994,"Manistee","Michigan",60
1995,"Manistee","Michigan",62
1996,"Manistee","Michigan",65
1997,"Manistee","Michigan",66
1998,"Manistee","Michigan",80
1999,"Manistee","Michigan",82
2000,"Manistee","Michigan",80.73
1990,"Marquette","Michigan",547
1991,"Marquette","Michigan",576
1992,"Marquette","Michigan",594
1993,"Marquette","Michigan",612
1994,"Marquette","Michigan",619
1995,"Marquette","Michigan",601
1996,"Marquette","Michigan",605
1997,"Marquette","Michigan",628
1998,"Marquette","Michigan",673
1999,"Marquette","Michigan",699
2000,"Marquette","Michigan",688
1990,"Mason","Michigan",78
1991,"Mason","Michigan",79
1992,"Mason","Michigan",85
1993,"Mason","Michigan",88
1994,"Mason","Michigan",93
1995,"Mason","Michigan",99
1996,"Mason","Michigan",108
1997,"Mason","Michigan",115
1998,"Mason","Michigan",122
1999,"Mason","Michigan",127
2000,"Mason","Michigan",131.33
1990,"Mecosta","Michigan",193
1991,"Mecosta","Michigan",200
1992,"Mecosta","Michigan",207
1993,"Mecosta","Michigan",211
1994,"Mecosta","Michigan",213
1995,"Mecosta","Michigan",221
1996,"Mecosta","Michigan",238
1997,"Mecosta","Michigan",248
1998,"Mecosta","Michigan",262
1999,"Mecosta","Michigan",274
2000,"Mecosta","Michigan",275.27
1990,"Menominee","Michigan",59
1991,"Menominee","Michigan",59
1992,"Menominee","Michigan",58
1993,"Menominee","Michigan",60
1994,"Menominee","Michigan",61
1995,"Menominee","Michigan",65
1996,"Menominee","Michigan",68
1997,"Menominee","Michigan",71
1998,"Menominee","Michigan",74
1999,"Menominee","Michigan",82
2000,"Menominee","Michigan",79.2
1990,"Midland","Michigan",813
1991,"Midland","Michigan",876
1992,"Midland","Michigan",913
1993,"Midland","Michigan",961
1994,"Midland","Michigan",1007
1995,"Midland","Michigan",1077
1996,"Midland","Michigan",1130
1997,"Midland","Michigan",1208
1998,"Midland","Michigan",1261
1999,"Midland","Michigan",1345
2000,"Midland","Michigan",1376.93
1990,"Missaukee","Michigan",27
1991,"Missaukee","Michigan",28
1992,"Missaukee","Michigan",31
1993,"Missaukee","Michigan",32
1994,"Missaukee","Michigan",34
1995,"Missaukee","Michigan",37
1996,"Missaukee","Michigan",41
1997,"Missaukee","Michigan",45
1998,"Missaukee","Michigan",50
1999,"Missaukee","Michigan",54
2000,"Missaukee","Michigan",54.47
1990,"Monroe","Michigan",575
1991,"Monroe","Michigan",604
1992,"Monroe","Michigan",628
1993,"Monroe","Michigan",659
1994,"Monroe","Michigan",687
1995,"Monroe","Michigan",730
1996,"Monroe","Michigan",778
1997,"Monroe","Michigan",832
1998,"Monroe","Michigan",891
1999,"Monroe","Michigan",935
2000,"Monroe","Michigan",954.2
1990,"Montcalm","Michigan",164
1991,"Montcalm","Michigan",168
1992,"Montcalm","Michigan",180
1993,"Montcalm","Michigan",191
1994,"Montcalm","Michigan",197
1995,"Montcalm","Michigan",215
1996,"Montcalm","Michigan",237
1997,"Montcalm","Michigan",255
1998,"Montcalm","Michigan",265
1999,"Montcalm","Michigan",286
2000,"Montcalm","Michigan",292.73
1990,"Montmorency","Michigan",10
1991,"Montmorency","Michigan",10
1992,"Montmorency","Michigan",10
1993,"Montmorency","Michigan",12
1994,"Montmorency","Michigan",11
1995,"Montmorency","Michigan",13
1996,"Montmorency","Michigan",15
1997,"Montmorency","Michigan",17
1998,"Montmorency","Michigan",17
1999,"Montmorency","Michigan",19
2000,"Montmorency","Michigan",19.27
1990,"Muskegon","Michigan",563
1991,"Muskegon","Michigan",594
1992,"Muskegon","Michigan",617
1993,"Muskegon","Michigan",643
1994,"Muskegon","Michigan",672
1995,"Muskegon","Michigan",703
1996,"Muskegon","Michigan",740
1997,"Muskegon","Michigan",784
1998,"Muskegon","Michigan",813
1999,"Muskegon","Michigan",866
2000,"Muskegon","Michigan",880.07
1990,"Newaygo","Michigan",116
1991,"Newaygo","Michigan",121
1992,"Newaygo","Michigan",137
1993,"Newaygo","Michigan",145
1994,"Newaygo","Michigan",153
1995,"Newaygo","Michigan",171
1996,"Newaygo","Michigan",186
1997,"Newaygo","Michigan",201
1998,"Newaygo","Michigan",218
1999,"Newaygo","Michigan",224
2000,"Newaygo","Michigan",237.6
1990,"Oakland","Michigan",25603
1991,"Oakland","Michigan",26881
1992,"Oakland","Michigan",28145
1993,"Oakland","Michigan",29480
1994,"Oakland","Michigan",30949
1995,"Oakland","Michigan",33030
1996,"Oakland","Michigan",35196
1997,"Oakland","Michigan",37332
1998,"Oakland","Michigan",39123
1999,"Oakland","Michigan",41290
2000,"Oakland","Michigan",42437.6
1990,"Oceana","Michigan",55
1991,"Oceana","Michigan",57
1992,"Oceana","Michigan",58
1993,"Oceana","Michigan",58
1994,"Oceana","Michigan",66
1995,"Oceana","Michigan",67
1996,"Oceana","Michigan",73
1997,"Oceana","Michigan",81
1998,"Oceana","Michigan",86
1999,"Oceana","Michigan",94
2000,"Oceana","Michigan",93.33
1990,"Ogemaw","Michigan",19
1991,"Ogemaw","Michigan",21
1992,"Ogemaw","Michigan",21
1993,"Ogemaw","Michigan",21
1994,"Ogemaw","Michigan",25
1995,"Ogemaw","Michigan",27
1996,"Ogemaw","Michigan",28
1997,"Ogemaw","Michigan",35
1998,"Ogemaw","Michigan",38
1999,"Ogemaw","Michigan",38
2000,"Ogemaw","Michigan",40.07
1990,"Ontonagon","Michigan",15
1991,"Ontonagon","Michigan",15
1992,"Ontonagon","Michigan",15
1993,"Ontonagon","Michigan",15
1994,"Ontonagon","Michigan",15
1995,"Ontonagon","Michigan",16
1996,"Ontonagon","Michigan",16
1997,"Ontonagon","Michigan",18
1998,"Ontonagon","Michigan",18
1999,"Ontonagon","Michigan",19
2000,"Ontonagon","Michigan",18.73
1990,"Osceola","Michigan",43
1991,"Osceola","Michigan",43
1992,"Osceola","Michigan",44
1993,"Osceola","Michigan",47
1994,"Osceola","Michigan",49
1995,"Osceola","Michigan",55
1996,"Osceola","Michigan",57
1997,"Osceola","Michigan",63
1998,"Osceola","Michigan",65
1999,"Osceola","Michigan",70
2000,"Osceola","Michigan",71.2
1990,"Oscoda","Michigan",5
1991,"Oscoda","Michigan",5
1992,"Oscoda","Michigan",6
1993,"Oscoda","Michigan",5
1994,"Oscoda","Michigan",6
1995,"Oscoda","Michigan",6
1996,"Oscoda","Michigan",6
1997,"Oscoda","Michigan",9
1998,"Oscoda","Michigan",13
1999,"Oscoda","Michigan",13
2000,"Oscoda","Michigan",12.27
1990,"Otsego","Michigan",82
1991,"Otsego","Michigan",83
1992,"Otsego","Michigan",88
1993,"Otsego","Michigan",104
1994,"Otsego","Michigan",108
1995,"Otsego","Michigan",120
1996,"Otsego","Michigan",130
1997,"Otsego","Michigan",139
1998,"Otsego","Michigan",153
1999,"Otsego","Michigan",163
2000,"Otsego","Michigan",169.13
1990,"Ottawa","Michigan",2543
1991,"Ottawa","Michigan",2689
1992,"Ottawa","Michigan",2808
1993,"Ottawa","Michigan",2955
1994,"Ottawa","Michigan",3108
1995,"Ottawa","Michigan",3352
1996,"Ottawa","Michigan",3610
1997,"Ottawa","Michigan",3892
1998,"Ottawa","Michigan",4142
1999,"Ottawa","Michigan",4418
2000,"Ottawa","Michigan",4507.53
1990,"Presque Isle","Michigan",30
1991,"Presque Isle","Michigan",30
1992,"Presque Isle","Michigan",30
1993,"Presque Isle","Michigan",30
1994,"Presque Isle","Michigan",31
1995,"Presque Isle","Michigan",35
1996,"Presque Isle","Michigan",40
1997,"Presque Isle","Michigan",42
1998,"Presque Isle","Michigan",43
1999,"Presque Isle","Michigan",48
2000,"Presque Isle","Michigan",47.47
1990,"Roscommon","Michigan",23
1991,"Roscommon","Michigan",24
1992,"Roscommon","Michigan",26
1993,"Roscommon","Michigan",29
1994,"Roscommon","Michigan",30
1995,"Roscommon","Michigan",33
1996,"Roscommon","Michigan",40
1997,"Roscommon","Michigan",42
1998,"Roscommon","Michigan",48
1999,"Roscommon","Michigan",49
2000,"Roscommon","Michigan",51.67
1990,"Saginaw","Michigan",1353
1991,"Saginaw","Michigan",1415
1992,"Saginaw","Michigan",1452
1993,"Saginaw","Michigan",1508
1994,"Saginaw","Michigan",1556
1995,"Saginaw","Michigan",1631
1996,"Saginaw","Michigan",1703
1997,"Saginaw","Michigan",1786
1998,"Saginaw","Michigan",1855
1999,"Saginaw","Michigan",1930
2000,"Saginaw","Michigan",1972.33
1990,"Sanilac","Michigan",75
1991,"Sanilac","Michigan",75
1992,"Sanilac","Michigan",77
1993,"Sanilac","Michigan",81
1994,"Sanilac","Michigan",87
1995,"Sanilac","Michigan",89
1996,"Sanilac","Michigan",98
1997,"Sanilac","Michigan",104
1998,"Sanilac","Michigan",116
1999,"Sanilac","Michigan",128
2000,"Sanilac","Michigan",124.73
1990,"Schoolcraft","Michigan",13
1991,"Schoolcraft","Michigan",13
1992,"Schoolcraft","Michigan",13
1993,"Schoolcraft","Michigan",13
1994,"Schoolcraft","Michigan",14
1995,"Schoolcraft","Michigan",14
1996,"Schoolcraft","Michigan",14
1997,"Schoolcraft","Michigan",15
1998,"Schoolcraft","Michigan",15
1999,"Schoolcraft","Michigan",17
2000,"Schoolcraft","Michigan",16.2
1990,"Shiawassee","Michigan",233
1991,"Shiawassee","Michigan",234
1992,"Shiawassee","Michigan",240
1993,"Shiawassee","Michigan",254
1994,"Shiawassee","Michigan",268
1995,"Shiawassee","Michigan",290
1996,"Shiawassee","Michigan",306
1997,"Shiawassee","Michigan",316
1998,"Shiawassee","Michigan",332
1999,"Shiawassee","Michigan",354
2000,"Shiawassee","Michigan",360.47
1990,"St Clair","Michigan",487
1991,"St Clair","Michigan",522
1992,"St Clair","Michigan",551
1993,"St Clair","Michigan",581
1994,"St Clair","Michigan",618
1995,"St Clair","Michigan",649
1996,"St Clair","Michigan",692
1997,"St Clair","Michigan",744
1998,"St Clair","Michigan",789
1999,"St Clair","Michigan",840
2000,"St Clair","Michigan",859.8
1990,"St Joseph","Michigan",262
1991,"St Joseph","Michigan",264
1992,"St Joseph","Michigan",278
1993,"St Joseph","Michigan",290
1994,"St Joseph","Michigan",311
1995,"St Joseph","Michigan",333
1996,"St Joseph","Michigan",355
1997,"St Joseph","Michigan",376
1998,"St Joseph","Michigan",396
1999,"St Joseph","Michigan",414
2000,"St Joseph","Michigan",427.87
1990,"Tuscola","Michigan",209
1991,"Tuscola","Michigan",210
1992,"Tuscola","Michigan",218
1993,"Tuscola","Michigan",227
1994,"Tuscola","Michigan",242
1995,"Tuscola","Michigan",262
1996,"Tuscola","Michigan",270
1997,"Tuscola","Michigan",280
1998,"Tuscola","Michigan",294
1999,"Tuscola","Michigan",312
2000,"Tuscola","Michigan",318.2
1990,"Van Buren","Michigan",228
1991,"Van Buren","Michigan",236
1992,"Van Buren","Michigan",245
1993,"Van Buren","Michigan",267
1994,"Van Buren","Michigan",276
1995,"Van Buren","Michigan",297
1996,"Van Buren","Michigan",315
1997,"Van Buren","Michigan",327
1998,"Van Buren","Michigan",356
1999,"Van Buren","Michigan",376
2000,"Van Buren","Michigan",383.87
1990,"Washtenaw","Michigan",11971
1991,"Washtenaw","Michigan",12522
1992,"Washtenaw","Michigan",12991
1993,"Washtenaw","Michigan",13433
1994,"Washtenaw","Michigan",13947
1995,"Washtenaw","Michigan",14802
1996,"Washtenaw","Michigan",15814
1997,"Washtenaw","Michigan",16686
1998,"Washtenaw","Michigan",17427
1999,"Washtenaw","Michigan",18231
2000,"Washtenaw","Michigan",18687.33
1990,"Wayne","Michigan",22146
1991,"Wayne","Michigan",22973
1992,"Wayne","Michigan",23746
1993,"Wayne","Michigan",24580
1994,"Wayne","Michigan",25475
1995,"Wayne","Michigan",26896
1996,"Wayne","Michigan",28498
1997,"Wayne","Michigan",29825
1998,"Wayne","Michigan",30874
1999,"Wayne","Michigan",32157
2000,"Wayne","Michigan",33016.2
1990,"Wexford","Michigan",88
1991,"Wexford","Michigan",89
1992,"Wexford","Michigan",92
1993,"Wexford","Michigan",95
1994,"Wexford","Michigan",105
1995,"Wexford","Michigan",116
1996,"Wexford","Michigan",122
1997,"Wexford","Michigan",134
1998,"Wexford","Michigan",140
1999,"Wexford","Michigan",148
2000,"Wexford","Michigan",152.87
1990,"Aitkin","Minnesota",31
1991,"Aitkin","Minnesota",31
1992,"Aitkin","Minnesota",32
1993,"Aitkin","Minnesota",37
1994,"Aitkin","Minnesota",40
1995,"Aitkin","Minnesota",44
1996,"Aitkin","Minnesota",44
1997,"Aitkin","Minnesota",49
1998,"Aitkin","Minnesota",55
1999,"Aitkin","Minnesota",62
2000,"Aitkin","Minnesota",61.07
1990,"Anoka","Minnesota",3017
1991,"Anoka","Minnesota",3263
1992,"Anoka","Minnesota",3577
1993,"Anoka","Minnesota",3832
1994,"Anoka","Minnesota",4145
1995,"Anoka","Minnesota",4487
1996,"Anoka","Minnesota",4757
1997,"Anoka","Minnesota",5139
1998,"Anoka","Minnesota",5525
1999,"Anoka","Minnesota",5906
2000,"Anoka","Minnesota",6123.53
1990,"Becker","Minnesota",102
1991,"Becker","Minnesota",106
1992,"Becker","Minnesota",114
1993,"Becker","Minnesota",121
1994,"Becker","Minnesota",128
1995,"Becker","Minnesota",144
1996,"Becker","Minnesota",151
1997,"Becker","Minnesota",160
1998,"Becker","Minnesota",173
1999,"Becker","Minnesota",182
2000,"Becker","Minnesota",188.93
1990,"Beltrami","Minnesota",195
1991,"Beltrami","Minnesota",206
1992,"Beltrami","Minnesota",224
1993,"Beltrami","Minnesota",242
1994,"Beltrami","Minnesota",269
1995,"Beltrami","Minnesota",276
1996,"Beltrami","Minnesota",285
1997,"Beltrami","Minnesota",297
1998,"Beltrami","Minnesota",301
1999,"Beltrami","Minnesota",316
2000,"Beltrami","Minnesota",336.27
1990,"Benton","Minnesota",130
1991,"Benton","Minnesota",140
1992,"Benton","Minnesota",157
1993,"Benton","Minnesota",173
1994,"Benton","Minnesota",186
1995,"Benton","Minnesota",203
1996,"Benton","Minnesota",213
1997,"Benton","Minnesota",231
1998,"Benton","Minnesota",240
1999,"Benton","Minnesota",253
2000,"Benton","Minnesota",269.73
1990,"Big Stone","Minnesota",15
1991,"Big Stone","Minnesota",15
1992,"Big Stone","Minnesota",15
1993,"Big Stone","Minnesota",15
1994,"Big Stone","Minnesota",15
1995,"Big Stone","Minnesota",15
1996,"Big Stone","Minnesota",18
1997,"Big Stone","Minnesota",16
1998,"Big Stone","Minnesota",17
1999,"Big Stone","Minnesota",21
2000,"Big Stone","Minnesota",18.93
1990,"Blue Earth","Minnesota",823
1991,"Blue Earth","Minnesota",883
1992,"Blue Earth","Minnesota",943
1993,"Blue Earth","Minnesota",974
1994,"Blue Earth","Minnesota",1044
1995,"Blue Earth","Minnesota",1086
1996,"Blue Earth","Minnesota",1122
1997,"Blue Earth","Minnesota",1159
1998,"Blue Earth","Minnesota",1185
1999,"Blue Earth","Minnesota",1231
2000,"Blue Earth","Minnesota",1290.07
1990,"Brown","Minnesota",104
1991,"Brown","Minnesota",104
1992,"Brown","Minnesota",115
1993,"Brown","Minnesota",121
1994,"Brown","Minnesota",127
1995,"Brown","Minnesota",135
1996,"Brown","Minnesota",143
1997,"Brown","Minnesota",155
1998,"Brown","Minnesota",158
1999,"Brown","Minnesota",173
2000,"Brown","Minnesota",175.93
1990,"Carlton","Minnesota",75
1991,"Carlton","Minnesota",77
1992,"Carlton","Minnesota",83
1993,"Carlton","Minnesota",89
1994,"Carlton","Minnesota",96
1995,"Carlton","Minnesota",104
1996,"Carlton","Minnesota",110
1997,"Carlton","Minnesota",117
1998,"Carlton","Minnesota",124
1999,"Carlton","Minnesota",130
2000,"Carlton","Minnesota",136
1990,"Carver","Minnesota",448
1991,"Carver","Minnesota",503
1992,"Carver","Minnesota",567
1993,"Carver","Minnesota",609
1994,"Carver","Minnesota",677
1995,"Carver","Minnesota",743
1996,"Carver","Minnesota",808
1997,"Carver","Minnesota",869
1998,"Carver","Minnesota",929
1999,"Carver","Minnesota",1009
2000,"Carver","Minnesota",1056.33
1990,"Cass","Minnesota",53
1991,"Cass","Minnesota",55
1992,"Cass","Minnesota",60
1993,"Cass","Minnesota",68
1994,"Cass","Minnesota",71
1995,"Cass","Minnesota",89
1996,"Cass","Minnesota",90
1997,"Cass","Minnesota",98
1998,"Cass","Minnesota",104
1999,"Cass","Minnesota",108
2000,"Cass","Minnesota",116.67
1990,"Chippewa","Minnesota",44
1991,"Chippewa","Minnesota",45
1992,"Chippewa","Minnesota",46
1993,"Chippewa","Minnesota",47
1994,"Chippewa","Minnesota",51
1995,"Chippewa","Minnesota",53
1996,"Chippewa","Minnesota",58
1997,"Chippewa","Minnesota",62
1998,"Chippewa","Minnesota",69
1999,"Chippewa","Minnesota",74
2000,"Chippewa","Minnesota",73.33
1990,"Chisago","Minnesota",90
1991,"Chisago","Minnesota",94
1992,"Chisago","Minnesota",109
1993,"Chisago","Minnesota",126
1994,"Chisago","Minnesota",139
1995,"Chisago","Minnesota",156
1996,"Chisago","Minnesota",167
1997,"Chisago","Minnesota",178
1998,"Chisago","Minnesota",194
1999,"Chisago","Minnesota",209
2000,"Chisago","Minnesota",221.4
1990,"Clay","Minnesota",427
1991,"Clay","Minnesota",456
1992,"Clay","Minnesota",490
1993,"Clay","Minnesota",533
1994,"Clay","Minnesota",555
1995,"Clay","Minnesota",571
1996,"Clay","Minnesota",587
1997,"Clay","Minnesota",611
1998,"Clay","Minnesota",633
1999,"Clay","Minnesota",645
2000,"Clay","Minnesota",683.6
1990,"Clearwater","Minnesota",10
1991,"Clearwater","Minnesota",10
1992,"Clearwater","Minnesota",10
1993,"Clearwater","Minnesota",10
1994,"Clearwater","Minnesota",13
1995,"Clearwater","Minnesota",14
1996,"Clearwater","Minnesota",14
1997,"Clearwater","Minnesota",15
1998,"Clearwater","Minnesota",15
1999,"Clearwater","Minnesota",15
2000,"Clearwater","Minnesota",16.53
1990,"Cook","Minnesota",20
1991,"Cook","Minnesota",20
1992,"Cook","Minnesota",23
1993,"Cook","Minnesota",26
1994,"Cook","Minnesota",28
1995,"Cook","Minnesota",32
1996,"Cook","Minnesota",36
1997,"Cook","Minnesota",37
1998,"Cook","Minnesota",38
1999,"Cook","Minnesota",41
2000,"Cook","Minnesota",44.07
1990,"Cottonwood","Minnesota",89
1991,"Cottonwood","Minnesota",90
1992,"Cottonwood","Minnesota",93
1993,"Cottonwood","Minnesota",98
1994,"Cottonwood","Minnesota",101
1995,"Cottonwood","Minnesota",112
1996,"Cottonwood","Minnesota",116
1997,"Cottonwood","Minnesota",114
1998,"Cottonwood","Minnesota",118
1999,"Cottonwood","Minnesota",126
2000,"Cottonwood","Minnesota",129
1990,"Crow Wing","Minnesota",140
1991,"Crow Wing","Minnesota",154
1992,"Crow Wing","Minnesota",175
1993,"Crow Wing","Minnesota",188
1994,"Crow Wing","Minnesota",203
1995,"Crow Wing","Minnesota",221
1996,"Crow Wing","Minnesota",230
1997,"Crow Wing","Minnesota",245
1998,"Crow Wing","Minnesota",256
1999,"Crow Wing","Minnesota",285
2000,"Crow Wing","Minnesota",293.47
1990,"Dakota","Minnesota",4796
1991,"Dakota","Minnesota",5207
1992,"Dakota","Minnesota",5749
1993,"Dakota","Minnesota",6234
1994,"Dakota","Minnesota",6697
1995,"Dakota","Minnesota",7278
1996,"Dakota","Minnesota",7776
1997,"Dakota","Minnesota",8412
1998,"Dakota","Minnesota",9064
1999,"Dakota","Minnesota",9706
2000,"Dakota","Minnesota",10082.27
1990,"Dodge","Minnesota",60
1991,"Dodge","Minnesota",61
1992,"Dodge","Minnesota",66
1993,"Dodge","Minnesota",76
1994,"Dodge","Minnesota",78
1995,"Dodge","Minnesota",84
1996,"Dodge","Minnesota",88
1997,"Dodge","Minnesota",95
1998,"Dodge","Minnesota",101
1999,"Dodge","Minnesota",107
2000,"Dodge","Minnesota",111.27
1990,"Douglas","Minnesota",100
1991,"Douglas","Minnesota",107
1992,"Douglas","Minnesota",116
1993,"Douglas","Minnesota",123
1994,"Douglas","Minnesota",137
1995,"Douglas","Minnesota",143
1996,"Douglas","Minnesota",149
1997,"Douglas","Minnesota",161
1998,"Douglas","Minnesota",173
1999,"Douglas","Minnesota",178
